removal_step,stage,event_type,pruning_iteration,cells_removed,area_removed_km2,cum_cells_removed,cum_area_removed_km2,cum_prop_cells_removed,cum_prop_area_removed,cells_retained,area_retained_km2
528,6,prune,22,1001,91.2427788549609,527158,47454.5104929962,0.248005378268914,0.248790410351217,1598433,143286.404424121
529,6,prune,23,1029,92.8102197988256,528187,47547.320712795,0.248489478926096,0.249276987758267,1597404,143193.594204323
530,6,prune,24,1002,89.7485646612431,529189,47637.0692774563,0.248960877233673,0.249747513784108,1596402,143103.845639661
531,6,prune,25,1011,90.0079299632927,530200,47727.0772074196,0.249436509657785,0.250219399587961,1595391,143013.837709698
532,6,prune,26,1000,88.9884374922258,531200,47816.0656449118,0.249906967050576,0.25068594048471,1594391,142924.849272206
533,6,prune,27,1000,89.167175224357,532200,47905.2328201361,0.250377424443367,0.25115341845221,1593391,142835.682096981
534,6,prune,28,1000,89.2132183299979,533200,47994.4460384661,0.250847881836158,0.251621137810527,1592391,142746.468878651
535,6,prune,29,1000,89.3275690158058,534200,48083.7736074819,0.251318339228949,0.252089456676748,1591391,142657.141309636
536,6,prune,30,1001,88.721412878624,535201,48172.4950203606,0.251789267079132,0.252554597639908,1590390,142568.419896757
537,6,prune,31,1010,89.9327939543045,536211,48262.4278143149,0.252264429045851,0.25302608952718,1589380,142478.487102803
538,6,prune,32,1024,92.1448245491568,537235,48354.572638864,0.252746177416069,0.253509178457467,1588356,142386.342278254
539,6,prune,33,1002,91.9446916874649,538237,48446.5173305515,0.253217575723646,0.253991218148465,1587354,142294.397586566
540,6,prune,34,1000,91.9190130472752,539237,48538.4363435988,0.253688033116437,0.254473123213706,1586354,142202.478573519
541,6,prune,35,1000,91.1045350881892,540237,48629.5408786869,0.254158490509228,0.254950758204226,1585354,142111.374038431
542,6,prune,36,1000,89.9556090062935,541237,48719.4964876932,0.254628947902019,0.255422369704283,1584354,142021.418429424
543,6,prune,37,1000,90.0000967485387,542237,48809.4965844418,0.25509940529481,0.255894214440834,1583354,141931.418332676
544,6,prune,38,1003,90.3173108087388,543240,48899.8138952505,0.255571274059779,0.256367722239871,1582351,141841.101021867
545,6,prune,39,1003,90.7731751136851,544243,48990.5870703642,0.256043142824749,0.256843620004927,1581348,141750.327846753
546,6,prune,40,1000,90.4500517948504,545243,49081.0371221591,0.25651360021754,0.257317823726945,1580348,141659.877794959
547,6,prune,41,1000,89.1784468880054,546243,49170.2155690471,0.25698405761033,0.257785360788549,1579348,141570.699348071
548,6,prune,42,1003,89.1731706597474,547246,49259.3887397068,0.2574559263753,0.258252870188399,1578345,141481.526177411
549,6,prune,43,1000,89.4154701907578,548246,49348.8042098976,0.257926383768091,0.25872164989531,1577345,141392.11070722
550,6,prune,44,1004,89.6864716141212,549250,49438.4906815117,0.258398722990453,0.259191850385085,1576341,141302.424235606
551,6,prune,45,1001,88.5112667309242,550251,49527.0019482426,0.258869650840637,0.259655889612166,1575340,141213.912968875
552,6,prune,46,1002,89.4658319261602,551253,49616.4677801688,0.259341049148213,0.260124933351235,1574338,141124.447136949
553,6,prune,47,1000,89.9560924848823,552253,49706.4238726536,0.259811506541004,0.260596547386032,1573338,141034.491044464
554,6,prune,48,1000,89.0988571719716,553253,49795.5227298256,0.260281963933795,0.261063667181544,1572338,140945.392187292
555,6,prune,49,1000,89.8885499072974,554253,49885.4112797329,0.260752421326586,0.261534927109947,1571338,140855.503637385
556,6,prune,50,1004,89.8437003218101,555257,49975.2549800547,0.261224760548949,0.262005951904815,1570334,140765.659937063
557,6,prune,51,1018,90.0626799707936,556275,50065.3176600255,0.26170368617481,0.26247812474728,1569316,140675.597257092
558,6,prune,52,1000,88.0481247245889,557275,50153.3657847501,0.262174143567601,0.262939735853439,1568316,140587.549132367
559,6,prune,53,1005,88.779071985538,558280,50242.1448567356,0.262646953247356,0.263405179106786,1567311,140498.770060382
560,6,prune,54,1001,88.6569143891414,559281,50330.8017711248,0.263117881097539,0.263869981922835,1566310,140410.113145993
561,6,prune,55,1012,89.5879686324079,560293,50420.3897397572,0.263593983979044,0.264339665989682,1565298,140320.52517736
562,6,prune,56,1001,89.8801996746385,561294,50510.2699394318,0.264064911829228,0.264810882140206,1564297,140230.644977686
563,6,prune,57,1001,90.72349468382,562295,50600.9934341157,0.264535839679412,0.265286519444993,1563296,140139.921483002
564,6,prune,58,1006,90.3356258263297,563301,50691.329059942,0.265009119816559,0.265760123264423,1562290,140049.585857176
565,6,prune,59,1002,89.2290503288243,564303,50780.5581102708,0.265480518124136,0.266227925625377,1561288,139960.356806847
566,6,prune,60,1000,90.0120954622556,565303,50870.5702057331,0.265950975516927,0.266699833267749,1560288,139870.344711385
567,6,prune,61,1001,90.4269831225537,566304,50960.9971888556,0.266421903367111,0.267173916047323,1559287,139779.917728262
568,6,prune,62,1000,89.8462132952461,567304,51050.8434021509,0.266892360759902,0.267644954016992,1558287,139690.071514967
569,6,prune,63,1005,89.8889088800458,568309,51140.7323110309,0.267365170439657,0.268116215827386,1557282,139600.182606087
570,6,prune,64,1006,90.22880883731,569315,51230.9611198682,0.267838450576804,0.268589259635928,1556276,139509.953797249
571,6,prune,65,1001,89.8050262543056,570316,51320.7661461225,0.268309378426988,0.269060081673735,1555275,139420.148770995
572,6,prune,66,1000,90.1436511335378,571316,51410.9097972561,0.268779835819779,0.269532679024821,1554275,139330.005119862
573,6,prune,67,1000,90.325087865472,572316,51501.2348851215,0.26925029321257,0.270006227596739,1553275,139239.680031996
574,6,prune,68,1000,89.4227733119769,573316,51590.6576584335,0.269720750605361,0.270475045591824,1552275,139150.257258684
575,6,prune,69,1001,89.6587269703552,574317,51680.3163854039,0.270191678455545,0.270945100624376,1551274,139060.598531714
576,6,prune,70,1007,90.664905349041,575324,51770.9812907529,0.270665429050085,0.271420430762057,1550267,138969.933626365
577,6,prune,71,1000,89.7622728178379,576324,51860.7435635708,0.271135886442876,0.271891028655838,1549267,138880.171353547
578,6,prune,72,1000,90.1294959648557,577324,51950.8730595356,0.271606343835667,0.272363551795428,1548267,138790.041857582
579,6,prune,73,1000,90.6183398199019,578324,52041.4913993555,0.272076801228458,0.272838637803373,1547267,138699.423517762
580,6,prune,74,1000,90.4652758486647,579324,52131.9566752042,0.272547258621249,0.273312921340747,1546267,138608.958241913
581,6,prune,75,1000,89.9240675978209,580324,52221.880742802,0.27301771601404,0.27378436747823,1545267,138519.034174316
582,6,prune,76,1000,90.5160831442967,581324,52312.3968259463,0.273488173406831,0.274258917383706,1544267,138428.518091171
583,6,prune,77,1000,90.5148775833725,582324,52402.9117035297,0.273958630799622,0.274733460968771,1543267,138338.003213588
584,6,prune,78,1000,90.6870710944346,583324,52493.5987746241,0.274429088192413,0.275208907315109,1542267,138247.316142493
585,6,prune,79,1000,90.3147751904564,584324,52583.9135498146,0.274899545585204,0.275682401820626,1541267,138157.001367303
586,6,prune,80,1000,89.9536579243232,585324,52673.8672077389,0.275370002977995,0.276154003091718,1540267,138067.047709379
587,6,prune,81,1000,90.1755106747946,586324,52764.0427184137,0.275840460370786,0.276626767473256,1539267,137976.872198704
588,6,prune,82,1000,91.1016032992892,587324,52855.144321713,0.276310917763577,0.277104387093247,1538267,137885.770595405
589,6,prune,83,1000,90.316380528121,588324,52945.4607022411,0.276781375156368,0.277577890015089,1537267,137795.454214877
590,6,prune,84,1000,90.8512267315278,589324,53036.3119289726,0.277251832549159,0.278054196982427,1536267,137704.602988145
591,6,prune,85,1010,92.4045515405606,590334,53128.7164805132,0.277726994515878,0.278538647586959,1535257,137612.198436604
592,6,prune,86,1023,93.3277770214887,591357,53222.0442575347,0.278208272428703,0.27902793839833,1534234,137518.870659583
593,6,prune,87,1000,91.1496802176669,592357,53313.1939377523,0.278678729821494,0.279505810071837,1533234,137427.720979365
594,6,prune,88,1001,91.3309186018563,593358,53404.5248563542,0.279149657671678,0.279984631926296,1532233,137336.390060763
595,6,prune,89,1000,91.291800742238,594358,53495.8166570964,0.279620115064469,0.280463248697019,1531233,137245.098260021
596,6,prune,90,1000,91.2377255829287,595358,53587.0543826793,0.28009057245726,0.280941581967165,1530233,137153.860534438
597,6,prune,91,1001,91.2949026873261,596359,53678.3492853667,0.280561500307444,0.281420215000497,1529232,137062.565631751
598,6,prune,92,1000,91.1711836087262,597359,53769.5204689754,0.281031957700235,0.281898199410126,1528232,136971.394448142
599,6,prune,93,1011,92.1659388929419,598370,53861.6864078683,0.281507590124347,0.28238139903687,1527221,136879.228509249
600,6,prune,94,1000,91.1719528976532,599370,53952.858360766,0.281978047517138,0.282859387479661,1526221,136788.056556352
601,6,prune,95,1000,91.1368691093765,600370,54043.9952298754,0.282448504909929,0.283337191988195,1525221,136696.919687242
602,6,prune,96,1000,90.2989215634753,601370,54134.2941514388,0.28291896230272,0.283810603377685,1524221,136606.620765679
603,6,prune,97,1000,89.6393151828324,602370,54223.9334666217,0.283389419695511,0.284280556639794,1523221,136516.981450496
604,6,prune,98,1000,89.2516731503691,603370,54313.1851397721,0.283859877088302,0.284748477605723,1522221,136427.729777346
605,6,prune,99,1000,89.7319802505798,604370,54402.9171200226,0.284330334481093,0.285218916684248,1521221,136337.997797095
606,6,prune,100,1000,90.4141282689738,605370,54493.3312482916,0.284800791873884,0.285692932069507,1520221,136247.583668826
607,6,fragmentation,,50,4.51865896739483,605420,54497.849907259,0.284824314743523,0.285716622104596,1520171,136243.065009859
608,6,distance,,1,0.0913706128532887,605421,54497.9412778719,0.284824785200916,0.285717101134556,1520170,136242.973639246
609,7,prune,1,1114,100.774628339082,606535,54598.7159062109,0.285348874736485,0.286245433655048,1519056,136142.199010907
610,7,prune,2,1074,96.9630342040066,607609,54695.6789404149,0.285854145976343,0.286753783078905,1517982,136045.235976703
611,7,prune,3,1043,94.6031814775065,608652,54790.2821218924,0.286344833037024,0.287249760470638,1516939,135950.632795225
612,7,prune,4,1000,91.1392078680948,609652,54881.4213297605,0.286815290429815,0.287727577240615,1515939,135859.493587357
613,7,prune,5,1000,91.2539924344656,610652,54972.675322195,0.287285747822606,0.288205995793206,1514939,135768.239594923
614,7,prune,6,1000,91.1452106801443,611652,55063.8205328751,0.287756205215397,0.288683844034207,1513939,135677.094384242
615,7,prune,7,1000,90.2281253854535,612652,55154.0486582606,0.288226662608188,0.289156884259607,1512939,135586.866258857
616,7,prune,8,1000,88.7712546800436,613652,55242.8199129407,0.288697120000979,0.289622286529061,1511939,135498.095004177
617,7,prune,9,1003,89.4607083232552,614655,55332.2806212639,0.289168988765948,0.290091303406547,1510936,135408.634295854
618,7,prune,10,1000,89.9455146976086,615655,55422.2261359615,0.289639446158739,0.290562861985034,1509936,135318.688781156
619,7,prune,11,1000,90.0324612250809,616655,55512.2585971866,0.29010990355153,0.291034876399268,1508936,135228.656319931
620,7,prune,12,1000,89.2000129624453,617655,55601.458610149,0.290580360944321,0.291502526525625,1507936,135139.456306969
621,7,prune,13,1024,90.9777573355036,618679,55692.4363674845,0.291062109314539,0.291979496856689,1506912,135048.478549633
622,7,prune,14,1006,88.940643303852,619685,55781.3770107884,0.291535389451687,0.292445787182194,1505906,134959.537906329
623,7,prune,15,1012,89.2477100040106,620697,55870.6247207924,0.292011492333191,0.292913687370483,1504894,134870.290196325
624,7,prune,16,1000,88.1478512596937,621697,55958.7725720521,0.292481949725982,0.293375821314309,1503894,134782.142345066
625,7,prune,17,1000,87.9759338392378,622697,56046.7485058913,0.292952407118773,0.293837053944327,1502894,134694.166411226
626,7,prune,18,1000,87.9302906038745,623697,56134.6787964952,0.293422864511564,0.294298047279931,1501894,134606.236120622
627,7,prune,19,1000,87.7729564089695,624697,56222.4517529042,0.293893321904355,0.294758215757403,1500894,134518.463164213
628,7,prune,20,1010,88.6626431849946,625707,56311.1143960892,0.294368483871074,0.295223048607888,1499884,134429.800521028
629,7,prune,21,1001,88.0585370506706,626708,56399.1729331398,0.294839411721258,0.29568471430289,1498883,134341.741983978
630,7,prune,22,1000,88.1483669789098,627708,56487.3213001188,0.295309869114049,0.296146850950485,1497883,134253.593616999
631,7,prune,23,1000,88.1881898130735,628708,56575.5094899318,0.29578032650684,0.296609196377796,1496883,134165.405427186
632,7,prune,24,1001,88.3886727536706,629709,56663.8981626855,0.296251254357024,0.297072592879758,1495882,134077.016754432
633,7,prune,25,1010,89.4970888796932,630719,56753.3952515652,0.296726416323742,0.297541800490085,1494872,133987.519665552
634,7,prune,26,1000,88.748561026558,631719,56842.1438125917,0.297196873716533,0.298007083783211,1493872,133898.771104526
635,7,prune,27,1004,88.9335611451543,632723,56931.0773737369,0.297669212938896,0.298473336978986,1492868,133809.837543381
636,7,prune,28,1000,88.4575019406588,633723,57019.5348756776,0.298139670331687,0.298937094332667,1491868,133721.38004144
637,7,prune,29,1014,89.6338874677224,634737,57109.1687631453,0.298616714127977,0.299407019138819,1490854,133631.746153972
638,7,prune,30,1000,88.3824250355666,635737,57197.5511881808,0.299087171520768,0.299870382885784,1489854,133543.363728937
639,7,prune,31,1000,88.3281771336732,636737,57285.8793653145,0.299557628913559,0.300333462226533,1488854,133455.035551803
640,7,prune,32,1000,88.2858554890021,637737,57374.1652208035,0.30002808630635,0.300796319687018,1487854,133366.749696314
641,7,prune,33,1014,89.4541878530759,638751,57463.6194086566,0.30050513010264,0.301265302379546,1486840,133277.295508461
642,7,prune,34,1000,88.1581457367944,639751,57551.7775543934,0.300975587495431,0.301727490294368,1485840,133189.137362724
643,7,prune,35,1000,88.0850806890824,640751,57639.8626350825,0.301446044888222,0.302189295150066,1484840,133101.052282035
644,7,prune,36,1000,88.2863181068556,641751,57728.1489531893,0.301916502281013,0.302652155035923,1483840,133012.765963928
645,7,prune,37,1000,88.3163101958924,642751,57816.4652633852,0.302386959673804,0.303115172161716,1482840,132924.449653732
646,7,prune,38,1001,88.7713124122094,643752,57905.2365757974,0.302857887523988,0.303580574733842,1481839,132835.67834132
647,7,prune,39,1001,88.3031463829462,644753,57993.5397221804,0.303328815374171,0.304043522845532,1480838,132747.375194937
648,7,prune,40,1000,88.2846112716186,645753,58081.824333452,0.303799272766962,0.304506373782941,1479838,132659.090583666
649,7,prune,41,1000,88.1602912017314,646753,58169.9846246537,0.304269730159753,0.304968572945822,1478838,132570.930292464
650,7,prune,42,1000,87.7723356921703,647753,58257.7569603459,0.304740187552544,0.305428738169053,1477838,132483.157956772
651,7,prune,43,1000,87.5008105633043,648753,58345.2577709092,0.305210644945335,0.305887479863782,1476838,132395.657146208
652,7,prune,44,1014,88.5859259834541,649767,58433.8436968927,0.305687688741625,0.306351910507947,1475824,132307.071220225
653,7,prune,45,1000,87.4701433690033,650767,58521.3138402617,0.306158146134416,0.306810491423358,1474824,132219.601076856
654,7,prune,46,1000,87.607470060071,651767,58608.9213103217,0.306628603527207,0.307269792303287,1473824,132131.993606796
655,7,prune,47,1010,88.7155905821028,652777,58697.6369009038,0.307103765493926,0.307734902741814,1472814,132043.278016214
656,7,prune,48,1000,87.8030611743372,653777,58785.4399620782,0.307574222886717,0.308195229049951,1471814,131955.474955039
657,7,prune,49,1000,87.4610311176382,654777,58872.9009931958,0.308044680279508,0.308653762192437,1470814,131868.013923922
658,7,prune,50,1000,87.2406971369381,655777,58960.1416903328,0.308515137672299,0.309111140186953,1469814,131780.773226785
659,7,prune,51,1000,87.075894569442,656777,59047.2175849022,0.30898559506509,0.309567654168797,1468814,131693.697332215
660,7,prune,52,1000,86.9082849022954,657777,59134.1258698045,0.309456052457881,0.31002328942115,1467814,131606.789047313
661,7,prune,53,1000,86.7626986729426,658777,59220.8885684774,0.309926509850672,0.31047816140659,1466814,131520.02634864
662,7,prune,54,1000,86.6816599921696,659777,59307.5702284696,0.310396967243463,0.310932608529431,1465814,131433.344688648
663,7,prune,55,1000,86.6286497153138,660777,59394.1988781849,0.310867424636254,0.311386777734569,1464814,131346.716038933
664,7,prune,56,1000,86.5823730651,661777,59480.78125125,0.311337882029045,0.311840704324482,1463814,131260.133665868
665,7,prune,57,1001,86.6295891465145,662778,59567.4108403965,0.311808809879229,0.312294878454789,1462813,131173.504076721
666,7,prune,58,1000,86.6202985248733,663778,59654.0311389214,0.31227926727202,0.312749003877028,1461813,131086.883778196
667,7,prune,59,1022,89.0496703392234,664800,59743.0808092606,0.312760074727452,0.31321586580006,1460791,130997.834107857
668,7,prune,60,1015,89.5234509510248,665815,59832.6042602117,0.313237588981135,0.313685211619178,1459776,130908.310656906
669,7,prune,61,1001,88.3624287869333,666816,59920.9666889986,0.313708516831319,0.314148470531537,1458775,130819.948228119
670,7,prune,62,1007,88.1245763081837,667823,60009.0912653068,0.314182267425859,0.314610482451458,1457768,130731.823651811
671,7,prune,63,1002,87.2550812233503,668825,60096.3463465301,0.314653665733436,0.31506793585762,1456766,130644.568570587
672,7,prune,64,1005,87.6648640972605,669830,60184.0112106274,0.315126475413191,0.315527537638052,1455761,130556.90370649
673,7,prune,65,1019,88.8892925639834,670849,60272.9005031914,0.315605871496445,0.315993558746332,1454742,130468.014413926
674,7,prune,66,1000,87.3668316976193,671849,60360.267334889,0.316076328889236,0.316451598028232,1453742,130380.647582229
675,7,prune,67,1002,87.5064240991094,672851,60447.7737589881,0.316547727196813,0.316910369153123,1452740,130293.14115813
676,7,prune,68,1002,88.0604681921518,673853,60535.8342271802,0.317019125504389,0.317372044972547,1451738,130205.080689937
677,7,prune,69,1007,88.4739768398958,674860,60624.3082040201,0.31749287609893,0.317835888699408,1450731,130116.606713097
678,7,prune,70,1004,88.1447053005376,675864,60712.4529093207,0.317965215321292,0.318298006149871,1449727,130028.462007797
679,7,prune,71,1000,87.8080010027479,676864,60800.2609103234,0.318435672714083,0.318758358356113,1448727,129940.654006794
680,7,prune,72,1000,87.7127466328564,677864,60887.9736569563,0.318906130106874,0.319218211170969,1447727,129852.941260161
681,7,prune,73,1014,88.6713466672747,678878,60976.6450036236,0.319383173903164,0.319683089651319,1446713,129764.269913494
682,7,prune,74,1000,87.39043093977,679878,61064.0354345633,0.319853631295955,0.320141252657289,1445713,129676.879482554
683,7,prune,75,1001,87.5995007533784,680879,61151.6349353167,0.320324559146139,0.320600511756425,1444712,129589.279981801
684,7,prune,76,1000,87.4319595158198,681879,61239.0668948325,0.32079501653893,0.321058892484828,1443712,129501.848022285
685,7,prune,77,1012,89.2412668888504,682891,61328.3081617214,0.321271119420434,0.321526758893708,1442700,129412.606755396
686,7,prune,78,1014,89.5302185347182,683905,61417.8383802561,0.321748163216724,0.321996140193329,1441686,129323.076536861
687,7,prune,79,1000,87.3156827495366,684905,61505.1540630056,0.322218620609515,0.322453911315941,1440686,129235.760854112
688,7,prune,80,1000,86.8357834714174,685905,61591.989846477,0.322689078002306,0.322909166464052,1439686,129148.925070641
689,7,prune,81,1000,86.6455243172052,686905,61678.6353707943,0.323159535395097,0.323363424137896,1438686,129062.279546323
690,7,prune,82,1000,86.6109702992906,687905,61765.2463410935,0.323629992787888,0.323817500654919,1437686,128975.668576024
691,7,prune,83,1000,86.5952588815408,688905,61851.8415999751,0.324100450180679,0.324271494801477,1436686,128889.073317143
692,7,prune,84,1000,86.5621244565114,689905,61938.4037244316,0.32457090757347,0.324725315233733,1435686,128802.511192686
693,7,prune,85,1014,87.750507543039,690919,62026.1542319746,0.32504795136976,0.325185366018228,1434672,128714.760685143
694,7,prune,86,1000,86.7666881162464,691919,62112.9209200909,0.325518408762551,0.325640258919177,1433672,128627.993997027
695,7,prune,87,1000,86.7975803002447,692919,62199.7185003911,0.325988866155342,0.326095313779001,1432672,128541.196416726
696,7,prune,88,1000,86.8016668890348,693919,62286.5201672802,0.326459323548133,0.326550390063639,1431672,128454.394749837
697,7,prune,89,1000,87.2266279464392,694919,62373.7467952266,0.326929780940924,0.327007694297418,1430672,128367.168121891
698,7,prune,90,1000,87.1940255652705,695919,62460.9408207919,0.327400238333715,0.327464827606248,1429672,128279.974096326
699,7,prune,91,1000,86.8741564827764,696919,62547.8149772746,0.327870695726506,0.32792028393307,1428672,128193.099939843
700,7,prune,92,1010,87.7213882863988,697929,62635.536365561,0.328345857693225,0.328380182053641,1427662,128105.378551557
701,7,prune,93,1007,87.6578780499141,698936,62723.194243611,0.328819608287766,0.328839747208227,1426655,128017.720673507
702,7,prune,94,1000,87.3897436174216,699936,62810.5839872284,0.329290065680557,0.329297906610763,1425655,127930.330929889
703,7,prune,95,1000,87.5184403411962,700936,62898.1024275696,0.329760523073348,0.329756740733369,1424655,127842.812489548
704,7,prune,96,1010,88.3302305039215,701946,62986.4326580735,0.330235685040067,0.33021983083935,1423645,127754.482259044
705,7,prune,97,1000,87.3950357346688,702946,63073.8276938082,0.330706142432858,0.330678017986941,1422645,127667.087223309
706,7,prune,98,1000,87.3382187190421,703946,63161.1659125272,0.331176599825649,0.331135907259187,1421645,127579.74900459
707,7,prune,99,1000,87.2552213050718,704946,63248.4211338323,0.33164705721844,0.331593361399758,1420645,127492.493783285
708,7,prune,100,1000,87.1902017177173,705946,63335.61133555,0.33211751461123,0.33205047466125,1419645,127405.303581568
709,7,distance,,8,0.700728660809398,705954,63336.3120642108,0.332121278270373,0.332054148380971,1419637,127404.602852907
710,8,prune,1,1003,89.3161841373466,706957,63425.6282483482,0.332593147035342,0.332522407559534,1418634,127315.286668769
711,8,prune,2,1000,88.1234686547747,707957,63513.7517170029,0.333063604428133,0.332984413672344,1417634,127227.163200115
712,8,prune,3,1011,88.893646964544,708968,63602.6453639675,0.333539236852245,0.3334504576095,1416623,127138.26955315
713,8,prune,4,1000,88.3064399985147,709968,63690.951803966,0.334009694245036,0.333913422988673,1415623,127049.963113152
714,8,prune,5,1000,88.3216635995709,710968,63779.2734675656,0.334480151637827,0.334376468180828,1414623,126961.641449552
715,8,prune,6,1000,88.2474519904047,711968,63867.520919556,0.334950609030618,0.334839124302766,1413623,126873.393997562
716,8,prune,7,1000,88.2020728879035,712968,63955.7229924439,0.335421066423409,0.335301542515063,1412623,126785.191924674
717,8,prune,8,1000,88.138486506308,713968,64043.8614789502,0.3358915238162,0.335763627362169,1411623,126697.053438167
718,8,prune,9,1000,87.9615919248797,714968,64131.8230708751,0.336361981208991,0.336224784801636,1410623,126609.091846243
719,8,prune,10,1000,87.8108664506348,715968,64219.6339373257,0.336832438601782,0.336685152030601,1409623,126521.280979792
720,8,prune,11,1000,87.8711756481322,716968,64307.5051129738,0.337302895994573,0.33714583544342,1408623,126433.409804144
721,8,prune,12,1037,91.8838413194358,718005,64399.3889542933,0.337790760310897,0.337627556113363,1407586,126341.525962824
722,8,prune,13,1011,89.3994372798196,719016,64488.7883915731,0.338266392735009,0.338096251764312,1406575,126252.126525545
723,8,prune,14,1003,87.2457857441323,720019,64576.0341773172,0.338738261499978,0.338553656436939,1405572,126164.8807398
724,8,prune,15,1000,87.5737045104817,721019,64663.6078818277,0.339208718892769,0.339012780293761,1404572,126077.30703529
725,8,prune,16,1000,88.1006742575405,722019,64751.7085560852,0.33967917628556,0.339474666902073,1403572,125989.206361032
726,8,prune,17,1000,88.1136850492477,723019,64839.8222411345,0.340149633678351,0.339936621722242,1402572,125901.092675983
727,8,prune,18,1000,88.2993726541985,724019,64928.1216137887,0.340620091071142,0.340399550049353,1401572,125812.793303329
728,8,prune,19,1000,88.832339184607,725019,65016.9539529733,0.341090548463933,0.340865272567372,1400572,125723.960964144
729,8,prune,20,1026,91.3022809050353,726045,65108.2562338783,0.341573237748937,0.341343944282587,1399546,125632.658683239
730,8,prune,21,1000,89.7734474782028,727045,65198.0296813565,0.342043695141728,0.341814600761913,1398546,125542.885235761
731,8,prune,22,1000,90.0702571180887,728045,65288.0999384746,0.342514152534519,0.342286813329191,1397546,125452.814978643
732,8,prune,23,1031,92.275927197295,729076,65380.3758656719,0.342999194106486,0.342770589593122,1396515,125360.539051446
733,8,prune,24,1000,88.9780256713256,730076,65469.3538913432,0.343469651499277,0.343237075903676,1395515,125271.561025774
734,8,prune,25,1000,88.4746712856595,731076,65557.8285626289,0.343940108892068,0.343700923271316,1394515,125183.086354489
735,8,prune,26,1001,88.2014796505313,732077,65646.0300422794,0.344411036742252,0.34416333837344,1393514,125094.884874838
736,8,prune,27,1000,87.8880608258695,733077,65733.9181031053,0.344881494135043,0.34462411031041,1392514,125006.996814012
737,8,prune,28,1000,87.3836505534735,734077,65821.3017536588,0.345351951527834,0.345082237768756,1391514,124919.613163459
738,8,prune,29,1001,87.2296835112339,735078,65908.53143717,0.345822879378018,0.345539558021986,1390513,124832.383479948
739,8,prune,30,1000,86.8027135082306,736078,65995.3341506782,0.346293336770809,0.345994639793749,1389513,124745.580766439
740,8,prune,31,1000,86.5528731348451,737078,66081.8870238131,0.3467637941636,0.346448411723974,1388513,124659.027893305
741,8,prune,32,1000,86.4682995467974,738078,66168.3553233599,0.347234251556391,0.346901740259094,1387513,124572.559593758
742,8,prune,33,1000,86.377239829054,739078,66254.7325631889,0.347704708949182,0.347354591394188,1386513,124486.182353929
743,8,prune,34,1000,86.3741272779916,740078,66341.1066904669,0.348175166341973,0.347807426211068,1385513,124399.808226651
744,8,prune,35,1001,86.4188337123997,741079,66427.5255241793,0.348646094192156,0.348260495410982,1384512,124313.389392938
745,8,prune,36,1000,86.2933475598508,742079,66513.8188717392,0.349116551584947,0.34871290672293,1383512,124227.096045378
746,8,prune,37,1291,116.197976344848,743370,66630.016848084,0.349723912079041,0.349322099440682,1382221,124110.898069034
747,8,prune,38,1015,87.910707814734,744385,66717.9275558987,0.350201426332723,0.34978299010933,1381206,124022.987361219
748,8,prune,39,1000,86.2486358017475,745385,66804.1761917005,0.350671883725514,0.350235167010334,1380206,123936.738725417
749,8,prune,40,1038,92.9824854261527,746423,66897.1586771267,0.351160218499232,0.350722647556742,1379168,123843.756239991
750,8,prune,41,1021,89.1938057429981,747444,66986.3524828697,0.351640555497271,0.351190265140424,1378147,123754.562434248
751,8,prune,42,1000,86.300158275708,748444,67072.6526411454,0.352111012890062,0.351642712159006,1377147,123668.262275972
752,8,prune,43,1009,90.3948081535586,749453,67163.0474492989,0.352585704399388,0.352116626254431,1376138,123577.867467819
753,8,prune,44,1015,88.6636493098203,750468,67251.7110986087,0.353063218653071,0.35258146437974,1375123,123489.203818509
754,8,prune,45,1000,86.3924781532887,751468,67338.103576762,0.353533676045862,0.353034395405005,1374123,123402.811340356
755,8,prune,46,1000,87.0178495242127,752468,67425.1214262862,0.354004133438653,0.353490605073297,1373123,123315.793490831
756,8,prune,47,1101,98.1406123804773,753569,67523.2620386667,0.354522107028116,0.354005128202345,1372022,123217.652878451
757,8,prune,48,1010,87.5490604854802,754579,67610.8110991522,0.354997268994835,0.3544641228576,1371012,123130.103817965
758,8,prune,49,1000,86.2113466462776,755579,67697.0224457985,0.355467726387626,0.354916104262238,1370012,123043.892471319
759,8,prune,50,1005,88.0350859819208,756584,67785.0575317804,0.355940536067381,0.355377647010003,1369007,122955.857385337
760,8,prune,51,1010,87.4725754539121,757594,67872.5301072343,0.3564156980341,0.355836240676139,1367997,122868.384809883
761,8,prune,52,1026,91.3762270060012,758620,67963.9063342403,0.356898387319103,0.356315300069587,1366971,122777.008582877
762,8,prune,53,1021,89.0744088187768,759641,68052.9807430591,0.357378724317143,0.356782291689384,1365950,122687.934174059
763,8,prune,54,1000,86.2452804537894,760641,68139.2260235129,0.357849181709934,0.357234450999259,1364950,122601.688893605
764,8,prune,55,1000,86.3904795571601,761641,68225.61650307,0.358319639102725,0.357687371546456,1363950,122515.298414048
765,8,prune,56,1000,86.4821259382718,762641,68312.0986290083,0.358790096495516,0.358140772569388,1362950,122428.816288109
766,8,prune,57,1000,86.2012481531775,763641,68398.2998771615,0.359260553888307,0.358592701030518,1361950,122342.615039956
767,8,prune,58,1000,87.1898527518025,764641,68485.4897299133,0.359731011281098,0.359049812462482,1360950,122255.425187204
