method,stage,stage_order,x,scientificName,species,sp_persist
pipe,8,8,37.977343712878,Lepilemur mustelinus,Lepilemur_mustelinus,1
pipe,8,8,37.977343712878,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,1
pipe,8,8,37.977343712878,Leptopterus chabert,Leptopterus_chabert,1
pipe,8,8,37.977343712878,Lophotibis cristata,Lophotibis_cristata,0.999999967587913
pipe,8,8,37.977343712878,Mentocrex kioloides,Mentocrex_kioloides,0.999999270692859
pipe,8,8,37.977343712878,Microcebus murinus,Microcebus_murinus,1
pipe,8,8,37.977343712878,Microcebus rufus,Microcebus_rufus,1
pipe,8,8,37.977343712878,Microgale brevicaudata,Microgale_brevicaudata,1
pipe,8,8,37.977343712878,Microgale cowani,Microgale_cowani,1
pipe,8,8,37.977343712878,Microgale gymnorhyncha,Microgale_gymnorhyncha,1
pipe,8,8,37.977343712878,Microgale longicaudata,Microgale_longicaudata,1
pipe,8,8,37.977343712878,Microgale parvula,Microgale_parvula,1
pipe,8,8,37.977343712878,Microgale principula,Microgale_principula,1
pipe,8,8,37.977343712878,Microgale soricoides,Microgale_soricoides,1
pipe,8,8,37.977343712878,Microgale taiva,Microgale_taiva,1
pipe,8,8,37.977343712878,Monticola sharpei,Monticola_sharpei,1
pipe,8,8,37.977343712878,Motacilla flaviventris,Motacilla_flaviventris,1
pipe,8,8,37.977343712878,Mystacornis crossleyi,Mystacornis_crossleyi,1
pipe,8,8,37.977343712878,Neodrepanis coruscans,Neodrepanis_coruscans,1
pipe,8,8,37.977343712878,Neomixis striatigula,Neomixis_striatigula,1
pipe,8,8,37.977343712878,Neomixis viridis,Neomixis_viridis,1
pipe,8,8,37.977343712878,Nesogale dobsoni,Nesogale_dobsoni,1
pipe,8,8,37.977343712878,Nesogale talazaci,Nesogale_talazaci,1
pipe,8,8,37.977343712878,Nesomys rufus,Nesomys_rufus,1
pipe,8,8,37.977343712878,Newtonia amphichroa,Newtonia_amphichroa,1
pipe,8,8,37.977343712878,Newtonia brunneicauda,Newtonia_brunneicauda,1
pipe,8,8,37.977343712878,Oryzorictes hova,Oryzorictes_hova,1
pipe,8,8,37.977343712878,Otus rutilus,Otus_rutilus,1
pipe,8,8,37.977343712878,Oxylabes madagascariensis,Oxylabes_madagascariensis,1
pipe,8,8,37.977343712878,Philepitta castanea,Philepitta_castanea,0.999999999775555
pipe,8,8,37.977343712878,Ploceus nelicourvi,Ploceus_nelicourvi,1
pipe,8,8,37.977343712878,Polyboroides radiatus,Polyboroides_radiatus,0.999859859741886
pipe,8,8,37.977343712878,Pseudobias wardi,Pseudobias_wardi,1
pipe,8,8,37.977343712878,Pterocles personatus,Pterocles_personatus,0.995630943289143
pipe,8,8,37.977343712878,Randia pseudozosterops,Randia_pseudozosterops,1
pipe,8,8,37.977343712878,Sarothrura insularis,Sarothrura_insularis,0.999999999999999
pipe,8,8,37.977343712878,Setifer setosus,Setifer_setosus,1
pipe,8,8,37.977343712878,Tenrec ecaudatus,Tenrec_ecaudatus,1
pipe,8,8,37.977343712878,Treron australis,Treron_australis,0.999999998259649
pipe,8,8,37.977343712878,Turnix nigricollis,Turnix_nigricollis,1
pipe,8,8,37.977343712878,Tylas eduardi,Tylas_eduardi,1
pipe,8,8,37.977343712878,Vanga curvirostris,Vanga_curvirostris,1
pipe,8,8,37.977343712878,Varecia rubra,Varecia_rubra,1
pipe,8,8,37.977343712878,Varecia variegata,Varecia_variegata,1
pipe,8,8,37.977343712878,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,1
pipe,8,8,37.977343712878,Xanthomixis zosterops,Xanthomixis_zosterops,1
pipe,9,9,42.6936790756077,Accipiter henstii,Accipiter_henstii,0.943959944087264
pipe,9,9,42.6936790756077,Accipiter madagascariensis,Accipiter_madagascariensis,0.999393844801094
pipe,9,9,42.6936790756077,Acrocephalus newtoni,Acrocephalus_newtoni,1
pipe,9,9,42.6936790756077,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.999999999613881
pipe,9,9,42.6936790756077,Apus balstoni,Apus_balstoni,1
pipe,9,9,42.6936790756077,Artamella viridis,Artamella_viridis,1
pipe,9,9,42.6936790756077,Asio madagascariensis,Asio_madagascariensis,0.98123744941001
pipe,9,9,42.6936790756077,Atelornis crossleyi,Atelornis_crossleyi,0.999999999999999
pipe,9,9,42.6936790756077,Atelornis pittoides,Atelornis_pittoides,0.999999999999994
pipe,9,9,42.6936790756077,Athene superciliaris,Athene_superciliaris,1
pipe,9,9,42.6936790756077,Aviceda madagascariensis,Aviceda_madagascariensis,0.996897038229406
pipe,9,9,42.6936790756077,Bernieria madagascariensis,Bernieria_madagascariensis,1
pipe,9,9,42.6936790756077,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.999999998498478
pipe,9,9,42.6936790756077,Buteo brachypterus,Buteo_brachypterus,0.974715382478929
pipe,9,9,42.6936790756077,Calicalicus madagascariensis,Calicalicus_madagascariensis,1
pipe,9,9,42.6936790756077,Cheirogaleus major,Cheirogaleus_major,1
pipe,9,9,42.6936790756077,Cheirogaleus medius,Cheirogaleus_medius,1
pipe,9,9,42.6936790756077,Cinnyris notatus,Cinnyris_notatus,1
pipe,9,9,42.6936790756077,Coracopsis nigra,Coracopsis_nigra,1
pipe,9,9,42.6936790756077,Corythornis madagascariensis,Corythornis_madagascariensis,0.999999553591661
pipe,9,9,42.6936790756077,Coua coquereli,Coua_coquereli,1
pipe,9,9,42.6936790756077,Coua cristata,Coua_cristata,1
pipe,9,9,42.6936790756077,Coua cursor,Coua_cursor,0.999990941672367
pipe,9,9,42.6936790756077,Coua gigas,Coua_gigas,0.999999993873405
pipe,9,9,42.6936790756077,Coua serriana,Coua_serriana,0.999026842190388
pipe,9,9,42.6936790756077,Cryptoprocta ferox,Cryptoprocta_ferox,0.287143674795883
pipe,9,9,42.6936790756077,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,1
pipe,9,9,42.6936790756077,Echinops telfairi,Echinops_telfairi,1
pipe,9,9,42.6936790756077,Eliurus majori,Eliurus_majori,1
pipe,9,9,42.6936790756077,Eliurus minor,Eliurus_minor,1
pipe,9,9,42.6936790756077,Eliurus myoxinus,Eliurus_myoxinus,1
pipe,9,9,42.6936790756077,Eliurus tanala,Eliurus_tanala,1
pipe,9,9,42.6936790756077,Eliurus webbi,Eliurus_webbi,1
pipe,9,9,42.6936790756077,Eremopterix hova,Eremopterix_hova,0.999999999994188
pipe,9,9,42.6936790756077,Eulemur albifrons,Eulemur_albifrons,1
pipe,9,9,42.6936790756077,Eulemur cinereiceps,Eulemur_cinereiceps,1
pipe,9,9,42.6936790756077,Eulemur collaris,Eulemur_collaris,1
pipe,9,9,42.6936790756077,Eulemur coronatus,Eulemur_coronatus,1
pipe,9,9,42.6936790756077,Eulemur fulvus,Eulemur_fulvus,1
pipe,9,9,42.6936790756077,Eulemur rubriventer,Eulemur_rubriventer,1
pipe,9,9,42.6936790756077,Eulemur rufus,Eulemur_rufus,1
pipe,9,9,42.6936790756077,Eulemur sanfordi,Eulemur_sanfordi,1
pipe,9,9,42.6936790756077,Fossa fossana,Fossa_fossana,0.997345959809717
pipe,9,9,42.6936790756077,Foudia madagascariensis,Foudia_madagascariensis,1
pipe,9,9,42.6936790756077,Foudia omissa,Foudia_omissa,1
pipe,9,9,42.6936790756077,Gactornis enarratus,Gactornis_enarratus,1
pipe,9,9,42.6936790756077,Galidia elegans,Galidia_elegans,0.996278628661804
pipe,9,9,42.6936790756077,Gymnuromys roberti,Gymnuromys_roberti,1
pipe,9,9,42.6936790756077,Hapalemur alaotrensis,Hapalemur_alaotrensis,0.999999997183174
pipe,9,9,42.6936790756077,Hapalemur griseus,Hapalemur_griseus,1
pipe,9,9,42.6936790756077,Hartlaubius auratus,Hartlaubius_auratus,1
pipe,9,9,42.6936790756077,Hemicentetes semispinosus,Hemicentetes_semispinosus,1
pipe,9,9,42.6936790756077,Hypositta corallirostris,Hypositta_corallirostris,1
pipe,9,9,42.6936790756077,Indri indri,Indri_indri,1
pipe,9,9,42.6936790756077,Lepidopygia nana,Lepidopygia_nana,1
pipe,9,9,42.6936790756077,Lepilemur edwardsi,Lepilemur_edwardsi,1
pipe,9,9,42.6936790756077,Lepilemur leucopus,Lepilemur_leucopus,1
pipe,9,9,42.6936790756077,Lepilemur mustelinus,Lepilemur_mustelinus,1
pipe,9,9,42.6936790756077,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,1
pipe,9,9,42.6936790756077,Leptopterus chabert,Leptopterus_chabert,1
pipe,9,9,42.6936790756077,Lophotibis cristata,Lophotibis_cristata,0.999999965977532
pipe,9,9,42.6936790756077,Mentocrex kioloides,Mentocrex_kioloides,0.999999229260005
pipe,9,9,42.6936790756077,Microcebus murinus,Microcebus_murinus,1
pipe,9,9,42.6936790756077,Microcebus rufus,Microcebus_rufus,1
pipe,9,9,42.6936790756077,Microgale brevicaudata,Microgale_brevicaudata,1
pipe,9,9,42.6936790756077,Microgale cowani,Microgale_cowani,1
pipe,9,9,42.6936790756077,Microgale gymnorhyncha,Microgale_gymnorhyncha,1
pipe,9,9,42.6936790756077,Microgale longicaudata,Microgale_longicaudata,1
pipe,9,9,42.6936790756077,Microgale parvula,Microgale_parvula,1
pipe,9,9,42.6936790756077,Microgale principula,Microgale_principula,1
pipe,9,9,42.6936790756077,Microgale soricoides,Microgale_soricoides,1
pipe,9,9,42.6936790756077,Microgale taiva,Microgale_taiva,1
pipe,9,9,42.6936790756077,Monticola sharpei,Monticola_sharpei,1
pipe,9,9,42.6936790756077,Motacilla flaviventris,Motacilla_flaviventris,1
pipe,9,9,42.6936790756077,Mystacornis crossleyi,Mystacornis_crossleyi,1
pipe,9,9,42.6936790756077,Neodrepanis coruscans,Neodrepanis_coruscans,1
pipe,9,9,42.6936790756077,Neomixis striatigula,Neomixis_striatigula,1
pipe,9,9,42.6936790756077,Neomixis viridis,Neomixis_viridis,1
pipe,9,9,42.6936790756077,Nesogale dobsoni,Nesogale_dobsoni,1
pipe,9,9,42.6936790756077,Nesogale talazaci,Nesogale_talazaci,1
pipe,9,9,42.6936790756077,Nesomys rufus,Nesomys_rufus,1
pipe,9,9,42.6936790756077,Newtonia amphichroa,Newtonia_amphichroa,1
pipe,9,9,42.6936790756077,Newtonia brunneicauda,Newtonia_brunneicauda,1
pipe,9,9,42.6936790756077,Oryzorictes hova,Oryzorictes_hova,1
pipe,9,9,42.6936790756077,Otus rutilus,Otus_rutilus,1
pipe,9,9,42.6936790756077,Oxylabes madagascariensis,Oxylabes_madagascariensis,1
pipe,9,9,42.6936790756077,Philepitta castanea,Philepitta_castanea,0.99999999888124
pipe,9,9,42.6936790756077,Ploceus nelicourvi,Ploceus_nelicourvi,1
pipe,9,9,42.6936790756077,Polyboroides radiatus,Polyboroides_radiatus,0.999832981664873
pipe,9,9,42.6936790756077,Pseudobias wardi,Pseudobias_wardi,1
pipe,9,9,42.6936790756077,Pterocles personatus,Pterocles_personatus,0.995630943289143
pipe,9,9,42.6936790756077,Randia pseudozosterops,Randia_pseudozosterops,1
pipe,9,9,42.6936790756077,Sarothrura insularis,Sarothrura_insularis,1
pipe,9,9,42.6936790756077,Setifer setosus,Setifer_setosus,1
pipe,9,9,42.6936790756077,Tenrec ecaudatus,Tenrec_ecaudatus,1
pipe,9,9,42.6936790756077,Treron australis,Treron_australis,0.999999999997752
pipe,9,9,42.6936790756077,Turnix nigricollis,Turnix_nigricollis,1
pipe,9,9,42.6936790756077,Tylas eduardi,Tylas_eduardi,1
pipe,9,9,42.6936790756077,Vanga curvirostris,Vanga_curvirostris,1
pipe,9,9,42.6936790756077,Varecia rubra,Varecia_rubra,1
pipe,9,9,42.6936790756077,Varecia variegata,Varecia_variegata,1
pipe,9,9,42.6936790756077,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,1
pipe,9,9,42.6936790756077,Xanthomixis zosterops,Xanthomixis_zosterops,1
pipe,10,10,47.4216347359393,Accipiter henstii,Accipiter_henstii,0.943959944087264
pipe,10,10,47.4216347359393,Accipiter madagascariensis,Accipiter_madagascariensis,0.999145374611517
pipe,10,10,47.4216347359393,Acrocephalus newtoni,Acrocephalus_newtoni,1
pipe,10,10,47.4216347359393,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.999999999801768
pipe,10,10,47.4216347359393,Apus balstoni,Apus_balstoni,1
pipe,10,10,47.4216347359393,Artamella viridis,Artamella_viridis,1
pipe,10,10,47.4216347359393,Asio madagascariensis,Asio_madagascariensis,0.980818179578506
pipe,10,10,47.4216347359393,Atelornis crossleyi,Atelornis_crossleyi,0.999999999999999
pipe,10,10,47.4216347359393,Atelornis pittoides,Atelornis_pittoides,0.999999999999994
pipe,10,10,47.4216347359393,Athene superciliaris,Athene_superciliaris,1
pipe,10,10,47.4216347359393,Aviceda madagascariensis,Aviceda_madagascariensis,0.996271863522822
pipe,10,10,47.4216347359393,Bernieria madagascariensis,Bernieria_madagascariensis,1
pipe,10,10,47.4216347359393,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.999999998428047
pipe,10,10,47.4216347359393,Buteo brachypterus,Buteo_brachypterus,0.971675529545829
pipe,10,10,47.4216347359393,Calicalicus madagascariensis,Calicalicus_madagascariensis,1
pipe,10,10,47.4216347359393,Cheirogaleus major,Cheirogaleus_major,1
pipe,10,10,47.4216347359393,Cheirogaleus medius,Cheirogaleus_medius,1
pipe,10,10,47.4216347359393,Cinnyris notatus,Cinnyris_notatus,1
pipe,10,10,47.4216347359393,Coracopsis nigra,Coracopsis_nigra,1
pipe,10,10,47.4216347359393,Corythornis madagascariensis,Corythornis_madagascariensis,0.999999261829087
pipe,10,10,47.4216347359393,Coua coquereli,Coua_coquereli,1
pipe,10,10,47.4216347359393,Coua cristata,Coua_cristata,1
pipe,10,10,47.4216347359393,Coua cursor,Coua_cursor,0.99999997904741
pipe,10,10,47.4216347359393,Coua gigas,Coua_gigas,0.999999999999884
pipe,10,10,47.4216347359393,Coua serriana,Coua_serriana,0.998983299378561
pipe,10,10,47.4216347359393,Cryptoprocta ferox,Cryptoprocta_ferox,0.287143674795883
pipe,10,10,47.4216347359393,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,1
pipe,10,10,47.4216347359393,Echinops telfairi,Echinops_telfairi,1
pipe,10,10,47.4216347359393,Eliurus majori,Eliurus_majori,1
pipe,10,10,47.4216347359393,Eliurus minor,Eliurus_minor,1
pipe,10,10,47.4216347359393,Eliurus myoxinus,Eliurus_myoxinus,1
pipe,10,10,47.4216347359393,Eliurus tanala,Eliurus_tanala,1
pipe,10,10,47.4216347359393,Eliurus webbi,Eliurus_webbi,1
pipe,10,10,47.4216347359393,Eremopterix hova,Eremopterix_hova,0.999999999961427
pipe,10,10,47.4216347359393,Eulemur albifrons,Eulemur_albifrons,1
pipe,10,10,47.4216347359393,Eulemur cinereiceps,Eulemur_cinereiceps,1
pipe,10,10,47.4216347359393,Eulemur collaris,Eulemur_collaris,1
pipe,10,10,47.4216347359393,Eulemur coronatus,Eulemur_coronatus,1
pipe,10,10,47.4216347359393,Eulemur fulvus,Eulemur_fulvus,1
pipe,10,10,47.4216347359393,Eulemur rubriventer,Eulemur_rubriventer,1
pipe,10,10,47.4216347359393,Eulemur rufus,Eulemur_rufus,1
pipe,10,10,47.4216347359393,Eulemur sanfordi,Eulemur_sanfordi,1
pipe,10,10,47.4216347359393,Fossa fossana,Fossa_fossana,0.997345959809717
pipe,10,10,47.4216347359393,Foudia madagascariensis,Foudia_madagascariensis,1
pipe,10,10,47.4216347359393,Foudia omissa,Foudia_omissa,1
pipe,10,10,47.4216347359393,Gactornis enarratus,Gactornis_enarratus,1
pipe,10,10,47.4216347359393,Galidia elegans,Galidia_elegans,0.996278628661804
pipe,10,10,47.4216347359393,Gymnuromys roberti,Gymnuromys_roberti,1
pipe,10,10,47.4216347359393,Hapalemur alaotrensis,Hapalemur_alaotrensis,0.999999997182458
pipe,10,10,47.4216347359393,Hapalemur griseus,Hapalemur_griseus,1
pipe,10,10,47.4216347359393,Hartlaubius auratus,Hartlaubius_auratus,1
pipe,10,10,47.4216347359393,Hemicentetes semispinosus,Hemicentetes_semispinosus,1
pipe,10,10,47.4216347359393,Hypositta corallirostris,Hypositta_corallirostris,1
pipe,10,10,47.4216347359393,Indri indri,Indri_indri,1
pipe,10,10,47.4216347359393,Lepidopygia nana,Lepidopygia_nana,1
pipe,10,10,47.4216347359393,Lepilemur edwardsi,Lepilemur_edwardsi,1
pipe,10,10,47.4216347359393,Lepilemur leucopus,Lepilemur_leucopus,1
pipe,10,10,47.4216347359393,Lepilemur mustelinus,Lepilemur_mustelinus,1
pipe,10,10,47.4216347359393,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,1
pipe,10,10,47.4216347359393,Leptopterus chabert,Leptopterus_chabert,1
pipe,10,10,47.4216347359393,Lophotibis cristata,Lophotibis_cristata,0.999999951699646
pipe,10,10,47.4216347359393,Mentocrex kioloides,Mentocrex_kioloides,0.999999212380962
pipe,10,10,47.4216347359393,Microcebus murinus,Microcebus_murinus,1
pipe,10,10,47.4216347359393,Microcebus rufus,Microcebus_rufus,1
pipe,10,10,47.4216347359393,Microgale brevicaudata,Microgale_brevicaudata,1
pipe,10,10,47.4216347359393,Microgale cowani,Microgale_cowani,1
pipe,10,10,47.4216347359393,Microgale gymnorhyncha,Microgale_gymnorhyncha,1
pipe,10,10,47.4216347359393,Microgale longicaudata,Microgale_longicaudata,1
pipe,10,10,47.4216347359393,Microgale parvula,Microgale_parvula,1
pipe,10,10,47.4216347359393,Microgale principula,Microgale_principula,1
pipe,10,10,47.4216347359393,Microgale soricoides,Microgale_soricoides,1
pipe,10,10,47.4216347359393,Microgale taiva,Microgale_taiva,1
pipe,10,10,47.4216347359393,Monticola sharpei,Monticola_sharpei,1
pipe,10,10,47.4216347359393,Motacilla flaviventris,Motacilla_flaviventris,1
pipe,10,10,47.4216347359393,Mystacornis crossleyi,Mystacornis_crossleyi,1
pipe,10,10,47.4216347359393,Neodrepanis coruscans,Neodrepanis_coruscans,1
pipe,10,10,47.4216347359393,Neomixis striatigula,Neomixis_striatigula,1
pipe,10,10,47.4216347359393,Neomixis viridis,Neomixis_viridis,1
pipe,10,10,47.4216347359393,Nesogale dobsoni,Nesogale_dobsoni,1
pipe,10,10,47.4216347359393,Nesogale talazaci,Nesogale_talazaci,1
pipe,10,10,47.4216347359393,Nesomys rufus,Nesomys_rufus,1
pipe,10,10,47.4216347359393,Newtonia amphichroa,Newtonia_amphichroa,1
pipe,10,10,47.4216347359393,Newtonia brunneicauda,Newtonia_brunneicauda,1
pipe,10,10,47.4216347359393,Oryzorictes hova,Oryzorictes_hova,1
pipe,10,10,47.4216347359393,Otus rutilus,Otus_rutilus,1
pipe,10,10,47.4216347359393,Oxylabes madagascariensis,Oxylabes_madagascariensis,1
pipe,10,10,47.4216347359393,Philepitta castanea,Philepitta_castanea,0.999999999548366
pipe,10,10,47.4216347359393,Ploceus nelicourvi,Ploceus_nelicourvi,1
pipe,10,10,47.4216347359393,Polyboroides radiatus,Polyboroides_radiatus,0.999998637215079
pipe,10,10,47.4216347359393,Pseudobias wardi,Pseudobias_wardi,1
pipe,10,10,47.4216347359393,Pterocles personatus,Pterocles_personatus,0.995623551272548
pipe,10,10,47.4216347359393,Randia pseudozosterops,Randia_pseudozosterops,1
pipe,10,10,47.4216347359393,Sarothrura insularis,Sarothrura_insularis,1
pipe,10,10,47.4216347359393,Setifer setosus,Setifer_setosus,1
pipe,10,10,47.4216347359393,Tenrec ecaudatus,Tenrec_ecaudatus,1
pipe,10,10,47.4216347359393,Treron australis,Treron_australis,0.999999999999988
pipe,10,10,47.4216347359393,Turnix nigricollis,Turnix_nigricollis,1
pipe,10,10,47.4216347359393,Tylas eduardi,Tylas_eduardi,1
pipe,10,10,47.4216347359393,Vanga curvirostris,Vanga_curvirostris,1
pipe,10,10,47.4216347359393,Varecia rubra,Varecia_rubra,1
pipe,10,10,47.4216347359393,Varecia variegata,Varecia_variegata,1
pipe,10,10,47.4216347359393,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,1
pipe,10,10,47.4216347359393,Xanthomixis zosterops,Xanthomixis_zosterops,1
pipe,11,11,52.1474262922641,Accipiter henstii,Accipiter_henstii,0.943443031751406
pipe,11,11,52.1474262922641,Accipiter madagascariensis,Accipiter_madagascariensis,0.994944778843795
pipe,11,11,52.1474262922641,Acrocephalus newtoni,Acrocephalus_newtoni,1
pipe,11,11,52.1474262922641,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.999999999508448
pipe,11,11,52.1474262922641,Apus balstoni,Apus_balstoni,1
pipe,11,11,52.1474262922641,Artamella viridis,Artamella_viridis,1
pipe,11,11,52.1474262922641,Asio madagascariensis,Asio_madagascariensis,0.979974723189799
pipe,11,11,52.1474262922641,Atelornis crossleyi,Atelornis_crossleyi,1
pipe,11,11,52.1474262922641,Atelornis pittoides,Atelornis_pittoides,0.999999999999993
pipe,11,11,52.1474262922641,Athene superciliaris,Athene_superciliaris,1
pipe,11,11,52.1474262922641,Aviceda madagascariensis,Aviceda_madagascariensis,0.997406488104212
pipe,11,11,52.1474262922641,Bernieria madagascariensis,Bernieria_madagascariensis,1
pipe,11,11,52.1474262922641,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.999999998345223
pipe,11,11,52.1474262922641,Buteo brachypterus,Buteo_brachypterus,0.967545781925324
pipe,11,11,52.1474262922641,Calicalicus madagascariensis,Calicalicus_madagascariensis,1
pipe,11,11,52.1474262922641,Cheirogaleus major,Cheirogaleus_major,1
pipe,11,11,52.1474262922641,Cheirogaleus medius,Cheirogaleus_medius,1
pipe,11,11,52.1474262922641,Cinnyris notatus,Cinnyris_notatus,1
pipe,11,11,52.1474262922641,Coracopsis nigra,Coracopsis_nigra,0.999999999999997
pipe,11,11,52.1474262922641,Corythornis madagascariensis,Corythornis_madagascariensis,0.99999831801828
pipe,11,11,52.1474262922641,Coua coquereli,Coua_coquereli,1
pipe,11,11,52.1474262922641,Coua cristata,Coua_cristata,1
pipe,11,11,52.1474262922641,Coua cursor,Coua_cursor,0.999999776754091
pipe,11,11,52.1474262922641,Coua gigas,Coua_gigas,0.999999999999849
pipe,11,11,52.1474262922641,Coua serriana,Coua_serriana,0.99896213676514
pipe,11,11,52.1474262922641,Cryptoprocta ferox,Cryptoprocta_ferox,0.287143674795883
pipe,11,11,52.1474262922641,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,1
pipe,11,11,52.1474262922641,Echinops telfairi,Echinops_telfairi,1
pipe,11,11,52.1474262922641,Eliurus majori,Eliurus_majori,1
pipe,11,11,52.1474262922641,Eliurus minor,Eliurus_minor,1
pipe,11,11,52.1474262922641,Eliurus myoxinus,Eliurus_myoxinus,1
pipe,11,11,52.1474262922641,Eliurus tanala,Eliurus_tanala,1
pipe,11,11,52.1474262922641,Eliurus webbi,Eliurus_webbi,1
pipe,11,11,52.1474262922641,Eremopterix hova,Eremopterix_hova,0.999999999959926
pipe,11,11,52.1474262922641,Eulemur albifrons,Eulemur_albifrons,1
pipe,11,11,52.1474262922641,Eulemur cinereiceps,Eulemur_cinereiceps,1
pipe,11,11,52.1474262922641,Eulemur collaris,Eulemur_collaris,1
pipe,11,11,52.1474262922641,Eulemur coronatus,Eulemur_coronatus,1
pipe,11,11,52.1474262922641,Eulemur fulvus,Eulemur_fulvus,1
pipe,11,11,52.1474262922641,Eulemur rubriventer,Eulemur_rubriventer,1
pipe,11,11,52.1474262922641,Eulemur rufus,Eulemur_rufus,1
pipe,11,11,52.1474262922641,Eulemur sanfordi,Eulemur_sanfordi,1
pipe,11,11,52.1474262922641,Fossa fossana,Fossa_fossana,0.997344392359094
pipe,11,11,52.1474262922641,Foudia madagascariensis,Foudia_madagascariensis,1
pipe,11,11,52.1474262922641,Foudia omissa,Foudia_omissa,1
pipe,11,11,52.1474262922641,Gactornis enarratus,Gactornis_enarratus,1
pipe,11,11,52.1474262922641,Galidia elegans,Galidia_elegans,0.996187953646468
pipe,11,11,52.1474262922641,Gymnuromys roberti,Gymnuromys_roberti,1
pipe,11,11,52.1474262922641,Hapalemur alaotrensis,Hapalemur_alaotrensis,0.999999997160878
pipe,11,11,52.1474262922641,Hapalemur griseus,Hapalemur_griseus,1
pipe,11,11,52.1474262922641,Hartlaubius auratus,Hartlaubius_auratus,1
pipe,11,11,52.1474262922641,Hemicentetes semispinosus,Hemicentetes_semispinosus,1
pipe,11,11,52.1474262922641,Hypositta corallirostris,Hypositta_corallirostris,1
pipe,11,11,52.1474262922641,Indri indri,Indri_indri,1
pipe,11,11,52.1474262922641,Lepidopygia nana,Lepidopygia_nana,1
pipe,11,11,52.1474262922641,Lepilemur edwardsi,Lepilemur_edwardsi,1
pipe,11,11,52.1474262922641,Lepilemur leucopus,Lepilemur_leucopus,1
pipe,11,11,52.1474262922641,Lepilemur mustelinus,Lepilemur_mustelinus,1
pipe,11,11,52.1474262922641,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,1
pipe,11,11,52.1474262922641,Leptopterus chabert,Leptopterus_chabert,1
pipe,11,11,52.1474262922641,Lophotibis cristata,Lophotibis_cristata,0.999999999405771
pipe,11,11,52.1474262922641,Mentocrex kioloides,Mentocrex_kioloides,0.999999196564158
pipe,11,11,52.1474262922641,Microcebus murinus,Microcebus_murinus,1
pipe,11,11,52.1474262922641,Microcebus rufus,Microcebus_rufus,1
pipe,11,11,52.1474262922641,Microgale brevicaudata,Microgale_brevicaudata,1
pipe,11,11,52.1474262922641,Microgale cowani,Microgale_cowani,1
pipe,11,11,52.1474262922641,Microgale gymnorhyncha,Microgale_gymnorhyncha,1
pipe,11,11,52.1474262922641,Microgale longicaudata,Microgale_longicaudata,1
pipe,11,11,52.1474262922641,Microgale parvula,Microgale_parvula,1
pipe,11,11,52.1474262922641,Microgale principula,Microgale_principula,1
pipe,11,11,52.1474262922641,Microgale soricoides,Microgale_soricoides,1
pipe,11,11,52.1474262922641,Microgale taiva,Microgale_taiva,1
pipe,11,11,52.1474262922641,Monticola sharpei,Monticola_sharpei,1
pipe,11,11,52.1474262922641,Motacilla flaviventris,Motacilla_flaviventris,1
pipe,11,11,52.1474262922641,Mystacornis crossleyi,Mystacornis_crossleyi,1
pipe,11,11,52.1474262922641,Neodrepanis coruscans,Neodrepanis_coruscans,1
pipe,11,11,52.1474262922641,Neomixis striatigula,Neomixis_striatigula,1
pipe,11,11,52.1474262922641,Neomixis viridis,Neomixis_viridis,1
pipe,11,11,52.1474262922641,Nesogale dobsoni,Nesogale_dobsoni,1
pipe,11,11,52.1474262922641,Nesogale talazaci,Nesogale_talazaci,1
pipe,11,11,52.1474262922641,Nesomys rufus,Nesomys_rufus,1
pipe,11,11,52.1474262922641,Newtonia amphichroa,Newtonia_amphichroa,1
pipe,11,11,52.1474262922641,Newtonia brunneicauda,Newtonia_brunneicauda,1
pipe,11,11,52.1474262922641,Oryzorictes hova,Oryzorictes_hova,1
pipe,11,11,52.1474262922641,Otus rutilus,Otus_rutilus,1
pipe,11,11,52.1474262922641,Oxylabes madagascariensis,Oxylabes_madagascariensis,1
pipe,11,11,52.1474262922641,Philepitta castanea,Philepitta_castanea,0.99999999948703
pipe,11,11,52.1474262922641,Ploceus nelicourvi,Ploceus_nelicourvi,1
pipe,11,11,52.1474262922641,Polyboroides radiatus,Polyboroides_radiatus,0.999999659995258
pipe,11,11,52.1474262922641,Pseudobias wardi,Pseudobias_wardi,1
pipe,11,11,52.1474262922641,Pterocles personatus,Pterocles_personatus,0.995623551272548
pipe,11,11,52.1474262922641,Randia pseudozosterops,Randia_pseudozosterops,1
pipe,11,11,52.1474262922641,Sarothrura insularis,Sarothrura_insularis,1
