alpha,beta_logM,sigma
-0.17057842137995793,-0.19655049729510538,0.29314317160788206
-0.5155835488894498,-0.06626935884966689,0.1894197969464758
0.22126951227548866,-0.3063833143482673,0.49149939984177615
-0.442293312886081,-0.12759817980470484,0.3495122895505276
-0.8477735919828863,-1.8569418843732838e-4,0.2666674239477126
0.014495212892889372,-0.2730151361440725,0.3139784811404196
0.23621250010394523,-0.38272371215487405,0.31074526251779283
0.04506726492035335,-0.2551432874569266,0.2702829721088097
-0.011332300679883903,-0.23573778245285618,0.36756620420243147
-0.08091782442672339,-0.2551799148230688,0.26572385870987836
-0.28763377928244793,-0.15962997032761725,0.25670475781412644
-0.49330319107929876,-0.11048996503447375,0.27442445723200143
-0.08577621038663452,-0.2638826459616319,0.2714969214411395
-0.09326460496339406,-0.22612810674955608,0.3611762799391599
-0.029815049734382936,-0.26281178874848066,0.22130933636489397
0.46245124540382265,-0.3649106780470262,0.3613320402495529
0.010472778613492092,-0.3053264116742862,0.3941716232653581
0.29688091048287335,-0.31728097883161643,0.32836524749062257
0.4337483959581081,-0.4271653024224187,0.22967585736944973
0.36373386312428785,-0.40785865563596263,0.2668198588957533
-0.09539662997991585,-0.2970827359104119,0.31014430654628355
0.2434900517095542,-0.360785543770527,0.2907729206864551
0.38263078159955677,-0.37705501914639084,0.2681215262722869
0.22629122522433937,-0.3629445843493705,0.2595541273529699
-0.15124222761038314,-0.2182391740723244,0.2958143378156381
0.03354851760331368,-0.2355503176654616,0.40947025709727575
-0.16561910533371063,-0.2037095811273012,0.20543566976260624
-0.05653969364987987,-0.2702137331244233,0.250449992814906
-0.4884777214687409,-0.09283966874841963,0.35973783575289303
-0.6028522654906396,-0.07024893512607663,0.22781458859395404
-0.14338513987974424,-0.22269902837180966,0.1802601737304298
-0.3144291051995624,-0.1499959426891237,0.2713282575799751
-0.07516357273224687,-0.2438035095097366,0.21831308791185705
0.030685166371779506,-0.2785750169910637,0.20516132471781484
-0.089776931217007,-0.24511712675542424,0.21024847080865572
-0.5505026889079959,-0.10341614241038898,0.24088620311365352
-0.6744119335686432,-0.0682114622628814,0.2539137694094749
-0.4427497497619147,-0.1453632570108665,0.2710983855983631
-0.3651788216668198,-0.10133444874596009,0.251967408384296
-0.18307083260344997,-0.19032768209835443,0.23861981333197874
-0.3724961885093219,-0.1561764311907176,0.25376884975996483
-0.3007130542754586,-0.1393817178359967,0.3510764270938723
-0.048237363800702336,-0.24086908156894965,0.3249080677652887
-0.21807124026082333,-0.20028355951598645,0.23894958846017897
