alpha,beta_logM,beta_ilr1,beta_ilr2,sigma
-0.0033260705695033373,-0.1625455598289518,0.0635640272049359,0.05481722903390881,0.3047987027994775
0.02209126597395144,-0.1929319996540219,0.07360833780872204,0.07811029025799003,0.3045179701841548
-0.04277720350670147,-0.14474609628028476,0.04549123345132053,0.07948944884505182,0.27979173919257055
0.06096890655956851,-0.18461996584377918,0.07644243146646515,0.11960836211514146,0.2943653472818664
0.12818302827810757,-0.22718778313518062,0.10021189211053566,0.08886632559217218,0.27587686336742184
0.1344472123868676,-0.21385228187071492,0.08340503969662909,0.09222002395535628,0.2946988702754722
0.2092752014184873,-0.2539225377573121,0.09478334444091276,0.10682389172682177,0.2725427816616883
0.002807484631175035,-0.1721585529232564,0.108792771426407,0.06005740168884776,0.2953744074880127
0.02081733586685923,-0.17866533013020622,0.08726835164645591,0.07948399560204174,0.30136061915219337
0.0069444829934355145,-0.17361707063970214,0.11024624351841288,0.07860869922418584,0.2987146541561206
0.020161584488768786,-0.17322487407913106,0.08689061102840795,0.07025308194962987,0.30623483363148774
-0.04893008821322569,-0.1492474641750001,0.07210570967449442,0.07396338586679266,0.284722424063987
0.030731852220292243,-0.17575244281067812,0.07650446171086121,0.07885198269883728,0.2810040443573288
0.0874557310943193,-0.21376024414419934,0.06238723132516273,0.10628833229884742,0.2754515853056796
0.08194209755330145,-0.19035003930572053,0.06869562341633768,0.10401635242212115,0.2762400184339352
-0.011958343671465406,-0.18019856043476878,0.08993900808032161,0.05314103399794127,0.2581445020498679
0.0076633890697697556,-0.18509057615055374,0.07157161576939196,0.049083049219097744,0.3158134114221261
-0.06609875928965793,-0.1616587194707278,0.06931870776891039,0.04306296024644142,0.2909460818770762
-0.04425359758925848,-0.14764188646577883,0.07748041102404853,0.06602042377873263,0.2817703521605619
0.044884468751797156,-0.18399540349058005,0.050663688062210305,0.06660501492960143,0.29703717765483606
0.09570567208396136,-0.23272219504657518,0.10355045333137244,0.07574889493902844,0.2932002466221163
-0.1618475366590996,-0.1018639137874825,0.08145414495663436,0.03295595202493118,0.2759895187469924
-0.059915221911358785,-0.14097066726612525,0.06811191085321304,0.04353376028613096,0.2959722116781164
-0.004217817139343494,-0.16289423400339206,0.08324588110015745,0.06984388822285911,0.26355313886387005
-0.09004629039006014,-0.12881344326455207,0.10264092788412278,0.07021601123548885,0.2907512179167689
-0.07174990741455112,-0.14812255818577852,0.10384477146954443,0.04958550763769328,0.29164113894084487
-0.044092484382801465,-0.1418380172835369,0.06790072881143686,0.07340331781614638,0.29249463043042445
0.019375004967433718,-0.18003860347460443,0.0916666759678755,0.07746728788170297,0.27609294469705625
-0.029610742017104688,-0.15887998633117503,0.04021572593859224,0.0795947395562065,0.27264312169534416
0.0233054669067449,-0.19906442256190274,0.08944628961421361,0.07942844071134011,0.30043541007512176
-0.05111784518138021,-0.13760999121646839,0.07533095984742774,0.07268509390536351,0.2793221453564431
-0.061045532979743064,-0.13387491984189964,0.04270662407094015,0.047013154223822955,0.2956937292119416
0.008701149669027346,-0.17316292436917213,0.052630862975347525,0.10103023806618151,0.2945458219291754
-0.06411021058268845,-0.1421379301487733,0.06074907164181855,0.030186394365969635,0.2778486147359227
-0.05363812677135326,-0.1461270579387403,0.05994141524637088,0.044775655784997453,0.2818216949730241
-0.0025744211762365973,-0.17259786071256816,0.07246450242865123,0.05962979742416725,0.3107618807834014
-0.10310030706163958,-0.14004479673475867,0.043139458788797484,0.05595017546834425,0.2819906052934923
-0.09771730976348977,-0.13778725149532747,0.08627108033533734,0.031457345983132295,0.28824059368544597
-0.07217951852481139,-0.14425118451916552,0.0693062251893733,0.05656413525029734,0.29909163934012867
-0.08327661195685733,-0.12117795860424824,0.051102676718629184,0.05074121847105262,0.28456507596405367
-0.0849507213820839,-0.1288183087466153,0.04739303764630644,0.045194673900787366,0.2931121800119919
-0.02139492319251858,-0.16026387813659293,0.07239421108825893,0.08132757323628459,0.30435384287619904
-0.14222637507310748,-0.10303107882448898,0.06137974527159104,0.02712156428884539,0.311025616460313
-0.11278921135729326,-0.12130705439300266,0.08992694540001303,0.07719362998664812,0.2941068461433705
0.016803807156431257,-0.17458940147308247,0.08520534474742246,0.06797268120827414,0.2775397981666608
-0.00662029312802252,-0.1783489207342221,0.08451041172963886,0.04382822473670539,0.3037874881480685
-0.015295992495452533,-0.15527730328930653,0.06021117266980251,0.0755696918390873,0.27669849647222927
-0.03656479197391647,-0.15359404171156393,0.0450065092450824,0.04481070708849362,0.24345822392959007
0.04559667578871351,-0.19560034985490066,0.10328813417426552,0.05282974086810582,0.3061519876449992
-0.024307299748908398,-0.15776922634419094,0.08133316752726152,0.07860977174245744,0.2984413033197635
-0.012316338082408871,-0.16247073337694337,0.0810690886153101,0.05553610482524665,0.2820188996808669
-0.1341344226367088,-0.12458133271937123,0.05275708338865766,0.04555497416882524,0.26503679511209705
-0.08857403519810955,-0.13947082015139103,0.04329150439106995,0.03910871422342591,0.28719416272145515
-0.09018150481915273,-0.12963922104979317,0.06335491874453361,0.06179396097924098,0.28216882081850886
-0.1074338796789453,-0.11763162287925295,0.05823244296805971,0.0415931693149864,0.2813256870909893
0.04363195232705867,-0.17915910303073518,0.04514782729710936,0.055242392766130397,0.297777195845682
0.0921557689365339,-0.22087546440167632,0.0825952874027875,0.08267545775862066,0.2922078121339573
0.05643881495830983,-0.1964210199921817,0.0853274790023768,0.07422788933179184,0.2911130499293074
-0.00303162786726403,-0.17011444732413897,0.10270245085376034,0.08307149795732996,0.2748629133144736
0.01173630916436287,-0.16362895557602006,0.07508858765434182,0.07970773435747808,0.28679277942460984
0.046507733250445354,-0.1746431892808321,0.10295649554029518,0.0962267852878946,0.30516612463125575
0.11059349922604211,-0.2106202200215167,0.11372557223755841,0.08201680467023974,0.29215528461633283
0.09877327798972933,-0.2068361935005615,0.11244657035326205,0.12369816339812476,0.29391923981992996
-0.014538502425909552,-0.16430464436752798,0.06243611332651804,0.07435419422950812,0.32856412928509426
-0.0769578989680972,-0.1391034548980681,0.05509124744127219,0.06103754251799906,0.2731965597129119
-0.14576120341344803,-0.10825164674071895,0.03742851614301267,0.04755744926251405,0.3018662938118472
-0.07110086320696384,-0.13998937351763577,0.0583470585751682,0.07382261667914305,0.2849782647324769
-0.09063539456724498,-0.12659422805543838,0.03226401791132544,0.05636671453121787,0.3177027711939327
-0.09437364923103204,-0.13573369380299655,0.09411756188069134,0.06280810510806055,0.3145836237427733
-0.12980435798171575,-0.1269352378112349,0.027714551425118868,0.02599084449050606,0.2936366211821252
-0.18722987369959634,-0.10873772342217236,0.05368105515655469,1.8630207407383664e-4,0.28243426668298716
-0.06930265737436006,-0.14052813450820467,0.07041655673065106,0.05525261596125765,0.3033882007196861
-0.07071575721902412,-0.13730809640824165,0.059621922031712855,0.06469561554754413,0.3100118964059409
-0.13602963826498973,-0.11013839708168918,0.07021868814419059,0.04827176858903065,0.32401995997172695
-0.056307353143533606,-0.14393026476359552,0.06728663423714921,0.04695766287807141,0.2795404975129679
-0.1488379344192089,-0.10820931204217069,0.05542254761250233,0.04830434629166953,0.2825223252544883
-0.05305312354980317,-0.13426896103948174,0.07702505010011522,0.08234681901775558,0.28661251000741805
-0.09723048378885246,-0.10619797689629183,0.07930782701828865,0.05243244763047743,0.27179951945287295
-0.14722279006088737,-0.1323425546937764,0.04515136477761873,0.019306991769373255,0.29323205382938283
0.025953248288404927,-0.16712618798277026,0.05477198003400132,0.10295862408928261,0.3096813818343918
-0.12544228430731005,-0.1376146226482534,0.05951157310085944,0.03535397777072104,0.2618880680465091
-0.04986440168558758,-0.1389186433421266,0.043735533374295095,0.07325709013737138,0.2851022262866492
-0.07781849286237241,-0.14548177978016197,0.06531179268129571,0.06243515854731396,0.29291731440831603
-0.10753224269165965,-0.11067666851903014,0.06229393652579095,0.04010081980320919,0.30138617712505084
-0.07442396211818846,-0.14816135800814237,0.09455554992668783,0.05159670524612336,0.28614870334591547
-0.2170801179333034,-0.0768834276244115,0.021353576773849994,0.03695929523372854,0.32068477823337094
-0.05673742866689869,-0.15362656696408733,0.07846591999934782,0.04208823263973281,0.2798999549132678
0.18268922454358752,-0.2391672629988197,0.10845875064506738,0.12751074042020907,0.27366910626829644
0.1697585619739738,-0.2571028913782386,0.10024660236451695,0.08977789520661092,0.30398831400727705
0.13254378098044114,-0.2406273984527857,0.08708741842005494,0.08323272241574976,0.29543001732936575
-0.07011261228621352,-0.15362043094451652,0.0750004909523416,0.048025497710912,0.30596558413211933
0.032331535470544875,-0.17598904656802442,0.08783198908763266,0.07809720122135917,0.29455742784235595
0.062328408598161814,-0.2008377705470209,0.07756027163849324,0.10157231100811127,0.3090175611143815
0.014182595432016509,-0.1575858524847009,0.07717099898993497,0.08647640302004556,0.2686656457934106
0.04265452468768453,-0.16449682523110462,0.05680947568550411,0.10858906483624947,0.27479494538756266
0.13587635200943293,-0.21079127250441265,0.08087461848732244,0.10175571014426744,0.312324978382328
0.097563453800483535,-0.20496084711271195,0.07692618942511238,0.0819247722694068,0.2796417485660291
0.04123765539963082,-0.2094602083007298,0.0907395326896491,0.06497831167553429,0.30853078479309987
0.05238563084368067,-0.1835049318470018,0.0725120747960281,0.09477233251732288,0.31559872467820776
-0.034689962407690365,-0.15586295188347335,0.08325153208029686,0.07853743871848597,0.29689393967253264
-0.0993642514763935,-0.12406988002358993,0.055412987935666035,0.0701820658111104,0.29426850255170756
0.012450771200726284,-0.1716395283517525,0.07181521211117228,0.0665385844343893,0.2990941524949178
-0.05613622187400638,-0.16227651865691006,0.06907341846271085,0.05481242266226761,0.28283586519566556
-0.07076493227161118,-0.1434331732827418,0.07451895069687935,0.06330030359582017,0.28275779068360246
-0.03631906112561535,-0.15188170162358053,0.05393257938408829,0.05689386703918317,0.2909536440875404
-0.06405175651051469,-0.13549124648096467,0.04475707250480879,0.040432868472074814,0.29404203615164204
-0.1901957646170136,-0.09180405622709968,0.06430464581095907,0.03939116504966676,0.31104434855077395
-0.16170160634089728,-0.0938582106197925,0.04915298212955922,0.05001019498399956,0.2840521341704222
-0.01716716630914234,-0.15350097716800312,0.08462778506146683,0.08709417662377932,0.31034343097678957
0.05580047801017181,-0.20570227823013787,0.07460196069111581,0.06233202168669635,0.29305582212133974
0.11845624465326428,-0.22428598681659573,0.10567997100466056,0.06244495538462533,0.29323901393695406
-0.07778449461361538,-0.13979659860877433,0.052373353092823205,0.08280953023800608,0.2869801250187315
-0.06428320525795632,-0.14731424536144475,0.08451462362199302,0.06408928419302294,0.27838997394406806
-0.023641037735153483,-0.13968625985616592,0.05702065548105937,0.07345738401943444,0.2931986435301432
-0.07011290807573299,-0.14732881404733977,0.06165216225457572,0.05293451481989601,0.3139001354519212
-0.004298477087319311,-0.16734532262629567,0.07368955991648318,0.0711114972603074,0.27352221873104016
0.15062779885774127,-0.21638058342603594,0.0643612186722469,0.09650261852886004,0.2826605881659214
0.015327531349026688,-0.18624709812212628,0.09128578828247179,0.08153629920738696,0.29423746520290994
0.006477978070177516,-0.17435403288377924,0.03366713924110577,0.06669021128415226,0.301785882590734
-0.0027641295650266146,-0.1678425748654829,0.08399965974068463,0.07915047246103404,0.29492382012891033
0.046205306289345195,-0.19210685950515755,0.09817927229201183,0.0840590812080188,0.2921763313349658
-0.030997611056657715,-0.16620117818430083,0.039448338725296864,0.055890373108830146,0.2804160509813983
0.015191140704231929,-0.1761214777721053,0.10317282440955433,0.09066599936127573,0.28302233103888685
0.15824396605418625,-0.23478338824095982,0.11028022870004936,0.11405094416348174,0.3151032546538509
0.07350086095835598,-0.19269137377818596,0.052618092281528486,0.07357751996870408,0.29338608866070537
0.09009058994126169,-0.19819297233729727,0.06293374085443579,0.10772211376617222,0.2599874589372717
0.09406731761216096,-0.20445696259362248,0.08809774150991086,0.11924194446312256,0.2985778668230577
0.1906888736126413,-0.22566809253540124,0.08296400751941446,0.14641765415561103,0.2956210561895314
0.07390376386898774,-0.2047829912868722,0.06529460376293651,0.07316163932718146,0.29503930015938523
0.03754783820640531,-0.18229481360590094,0.08373669374364058,0.09977365273302555,0.27189170166670756
-0.051305616324947276,-0.14762697776057707,0.04399119360562962,0.09283166494776815,0.30164289551256196
-0.011887022953687881,-0.16381410242778308,0.10292181003307281,0.08672019750409975,0.29059009468599545
-0.050323747189801996,-0.16343488987441346,0.08443600647580543,0.04832399917019303,0.2881075777243481
-0.18394734586140962,-0.09803753604999325,0.037560071903600126,0.023692441794862868,0.26400604281744794
-0.031337939960226574,-0.17303337172630703,0.05340542099764395,0.059248891899762735,0.322137834860142
-0.011002025541623177,-0.16008320970968312,0.07501828608807092,0.06740321650775655,0.2971616974606678
0.004397050531074358,-0.16314830630353475,0.06584606283708203,0.07652138433593238,0.3131272977027052
-0.025924833114823496,-0.17009579630112845,0.10570095860112094,0.07290512055631153,0.2982639934654371
-0.06104468431489252,-0.13899943087540204,0.052418788529488725,0.0680006434363436,0.31547131070596346
-0.10501262026634492,-0.12074300802552096,0.05136681598385074,0.05328349555619933,0.2792200263777669
-0.07750200329022129,-0.14103505578154663,0.09574924781987823,0.05338988860161878,0.3050282602847726
-0.016790520165429958,-0.16312937336920572,0.05664985841758837,0.08430926225972842,0.30140623131120253
0.0449582867907654,-0.18134791868206676,0.06949940261221411,0.0722428816853751,0.2746548171176429
0.02886409796985287,-0.20561850687293193,0.0999195825562848,0.07496949672134166,0.2935921008923712
0.18666651022246378,-0.23478644314932362,0.08850556977449346,0.11520976019873673,0.312299007630784
0.24311319040962323,-0.27359219351372827,0.10432857253325235,0.11999431522565124,0.30642415907924353
0.1427751267519837,-0.2249260638156727,0.0990730429093023,0.11167991159754949,0.2817832987375528
0.20618560891903198,-0.23740856284318015,0.0788744419148456,0.12276367856811471,0.27570134232753835
0.037358283513871014,-0.1790581110553418,0.06542415845589519,0.07557335938780267,0.3063890897724995
-0.14313759921165972,-0.11000378001264768,0.07114439204056743,0.06063635918351503,0.29769840381381457
-0.17401676303244792,-0.09552409708113278,0.010153933282557377,0.053895880511434104,0.28166297517005856
-0.10427853137139914,-0.12655998940976004,0.07186442462913402,0.09989883156167204,0.2700066251260602
0.012873095444983777,-0.17273472998588735,0.06924292100228974,0.07107028341204209,0.2760613683096176
0.026400551885532197,-0.17254584405015333,0.09922529339988932,0.054021882444045294,0.2846728332533478
0.09928513192888622,-0.19840466570492163,0.06947328209823225,0.08586399664359659,0.31271496386295644
0.013657906131551021,-0.18206608522024512,0.07629592791331798,0.0753564031193663,0.3023782462375659
0.0010135075627586941,-0.16202138987188297,0.08657784962677753,0.0766284148108562,0.2872885961732378
0.01868347713872509,-0.16418837306769565,0.08270765065627382,0.06956776642249382,0.2713124702897771
0.04425209592710955,-0.1980475614161414,0.07726081973335357,0.07693235487147142,0.2841428320139911
0.019644022446862246,-0.18272726183908825,0.08346288073574845,0.0710307036926628,0.285261372493516
-0.038924834274590356,-0.1405931629188635,0.0626777666825253,0.07642451881057237,0.2792888538853563
0.01769126798610391,-0.17290745107268624,0.07142292242055451,0.0651739726518435,0.27956721313273375
0.07106991811567942,-0.18222974332993938,0.08881264331087822,0.08218749382596599,0.2873641162380082
0.0829194453752001,-0.20251916502478262,0.07132299395644638,0.09531064641841068,0.29217500221829423
0.09487672446288888,-0.21162682260147422,0.09050475094129569,0.11412750567964564,0.29833219000054156
-0.004674741825888947,-0.1736519337469894,0.08640530451317686,0.09549844654148543,0.31258154615244216
-0.05880582279631687,-0.15186270417056605,0.07818115130716528,0.06675329938058806,0.28592388165938587
-0.015996886310314817,-0.16437659824438586,0.0868413649342836,0.06460709942710453,0.29343867234729043
-0.013760934480909566,-0.16176200933988724,0.06767564261870798,0.07522497584331604,0.2987324692174725
-0.03119694147729181,-0.15435103232604075,0.04795223424890798,0.05459451556463132,0.2972799433534995
-0.10501456229568465,-0.13553041268613594,0.09349059918045334,0.07118353091275455,0.30229976285290017
-0.02055190698169483,-0.17245252273353995,0.09287891996131435,0.06839867561583078,0.278806611685165
-0.09015065901859548,-0.1263613256983258,0.06740195294655892,0.060170555745920444,0.2911481890124537
-0.10815758014086155,-0.13484630931826128,0.051250826806073416,0.0361760928010964,0.27818733986972327
-0.08900846786514578,-0.13094407842933978,0.04979168454251573,0.05736132207936112,0.29637185947550926
-0.010231637904448396,-0.1556919347769762,0.08639090134799597,0.0689606099814947,0.2981704515002722
0.005508407697708072,-0.1601966605149569,0.0899394602346241,0.08959873020971564,0.28761357592471204
-0.07906044584645208,-0.1406502898196862,0.0699388377461727,0.06815235586553951,0.29678730677372417
-0.041374131725450104,-0.15413291786236788,0.03665939998900766,0.05722335616575534,0.30619530600884626
0.015282776296813344,-0.16504005513963424,0.04181041077501487,0.10884208259646178,0.2800305056602492
-0.024924769116955996,-0.15793281715790053,0.09718701237385292,0.08112989997437844,0.2939524284617288
-0.011946153713919145,-0.16515690584045625,0.048675800002997135,0.06323438194101708,0.2815476649737857
-0.05524142156546404,-0.1514128688844646,0.07105570747981999,0.07904188724852654,0.2681477148473373
-0.026925060235533486,-0.15419501684432765,0.062262576146209545,0.09090476518963476,0.27761028599908516
0.07301253968357403,-0.199400158899107,0.08836194712807108,0.09356575829519503,0.2895812073264186
0.07428513175574215,-0.19364923018738223,0.0766068026779328,0.09687238588481395,0.2961939202334844
-0.001018739284055539,-0.15552067532601152,0.07924598119971893,0.08875136758836762,0.2956526185184602
-0.07438710885806388,-0.13496982381167558,0.06056032193901945,0.07504950906576326,0.30555778443520043
-0.00778050720901158,-0.16257460151217212,0.06244517001116498,0.06724888028559468,0.28620599587689194
-0.0827110669908577,-0.13872312036393772,0.08016999420378179,0.06953620710318052,0.28206754428526737
-0.02061630736133873,-0.15769057647708193,0.08587996893015211,0.059964887717991106,0.27945368963711725
-0.05413350009398284,-0.1511769373461124,0.08441917878690564,0.06351281534077524,0.28004347958892856
-0.023379636012029557,-0.16215085653036385,0.09086040437728388,0.10048066090247999,0.33060524258192925
-0.0690049109566876,-0.1404327387683215,0.06626185782370933,0.029435849836401393,0.303420054837684
-0.03882573680856082,-0.15827033860499212,0.06124521982987314,0.03510865318674075,0.2944508977365287
0.04255032636990541,-0.19415850463480663,0.10649903451117998,0.05189714666441048,0.29903149236282484
0.07641353558992989,-0.19394314962533377,0.060273512668592405,0.07722717301877746,0.30895764334734327
0.18367242835355485,-0.24360006699078923,0.09050634450710511,0.1107115675286387,0.3022548551755474
0.09728373095764466,-0.20965587681671954,0.0978516830805943,0.12287058084656746,0.2868821343762443
0.07816481232476416,-0.20454748822840751,0.07132788480108289,0.09819981243494474,0.29736711282476247
-0.0243063835005142,-0.14931327668050104,0.07499268067551643,0.046835013448156174,0.2863769349825454
-0.0753100998098751,-0.13377945577066616,0.05499657866587971,0.06700639592643927,0.2818345312290059
-0.06787524215876052,-0.1380892369382565,0.10100428956553176,0.045632486395148046,0.2830313183086372
-0.0361550202776289,-0.1465797683015011,0.055628562908882295,0.06618482735440068,0.3011321587499029
0.07400099689424099,-0.17779430028256232,0.07430788840863983,0.09246463031649504,0.2967397525056303
-0.049355216177405896,-0.1357866063101159,0.057934987016960524,0.10001677371343302,0.28894634370636096
-4.893076110290377e-4,-0.1722148675389527,0.06785574165412113,0.08978114035457167,0.2820685387376497
-0.13076082763759792,-0.1253312797579754,0.058540013593458846,0.03561353814426358,0.2867016187677256
0.046776170324415826,-0.17430755713382579,0.09832732227107607,0.08932119240769842,0.3308947810634343
0.011582749251673897,-0.16360577378695845,0.07924892525730913,0.08457733462217669,0.2792829427108088
-0.10967376545510622,-0.13791304195447004,0.057964343849714606,0.0620850940576341,0.30117838333015323
-0.1253819830926768,-0.1183348628708573,0.0395714416855788,0.04217783807526061,0.2924968153899594
-0.0672311558526211,-0.1256380831125435,0.05694544104040539,0.06718088190796637,0.2836183894132133
-0.02899914041446091,-0.16113328291634263,0.09205723812820953,0.06185070670496125,0.2894263215129566
-0.13132351639607437,-0.10749974564417462,0.10159025458017172,0.06379883712502149,0.28421261258045266
0.009867656842981291,-0.15949974533435454,0.07069192415773053,0.064755374822695555,0.30559265630097265
0.022323305067812493,-0.18979065744073437,0.07197357209917768,0.06709568504521918,0.31767779216978714
-0.040362324804271335,-0.14676471523245657,0.06785540706402757,0.07657289338147835,0.27590691369607323
-0.053089650921802414,-0.14935044816104115,0.06659674553375818,0.04408575963240225,0.2878118986087026
-0.05333919967839854,-0.1296910002878743,0.08985876556749259,0.0835449688924692,0.26971343897165956
0.052738966019979454,-0.19066855716449302,0.09028829800298518,0.08501721069987096,0.29478229232167
0.057328632111069665,-0.19710503758129794,0.08293667161062665,0.09852140162808072,0.3091156473285643
0.011198331967522231,-0.18277352343439393,0.11191590365236309,0.05978222856363917,0.29378364923738265
0.12454085787888987,-0.22627481389716494,0.09278836475632889,0.10467124804630995,0.2904459085882652
0.055215205185452615,-0.1872126666473758,0.0837713528195654,0.061632544975652556,0.29770199357217403
0.17184163884043735,-0.23159664764329446,0.08302018280872424,0.09878762278613903,0.31551247075166416
0.19531989631696814,-0.25044306649207,0.08587150462504708,0.1253406098657126,0.2919560464036603
0.08086335269044431,-0.2069607028655545,0.09250576193618248,0.070967321355728,0.2627528891646224
-0.037577255898270545,-0.1690475203881115,0.046147325302654724,0.03979464418657871,0.3014647521103682
-0.01299654437750576,-0.16945464120798856,0.08431460215021024,0.06974415005356782,0.2879308464487093
-0.06879164280731087,-0.1446410277717725,0.07809533843347372,0.04964328886895627,0.2964946776824456
0.005727324635095763,-0.17356772450912245,0.08671181049523277,0.04999063571047997,0.2861962359197998
0.04858136453505668,-0.18096941710866107,0.10696758806410976,0.08151738846360494,0.30150469226067866
-0.0035132407766349343,-0.18350100804173178,0.04971016751817442,0.05274390095706226,0.29138031172282136
-0.0037471115083522917,-0.17251478398648695,0.05776222377370077,0.08005534369090808,0.2922794413766569
-0.0651604022302358,-0.13940332841729106,0.07347235691461841,0.07004866544267313,0.2918322711489616
-0.010661209084015574,-0.16787936103822731,0.05537268575238018,0.05151986979954136,0.2886555686014155
0.03181632183073306,-0.17338806458512063,0.09860472852715682,0.080473062127605,0.2850998239044348
0.0026873041575305595,-0.15419491911297917,0.06568934221941122,0.06319240768555877,0.31043055555684596
0.05315131404922435,-0.17361949361957946,0.12464223447106254,0.09889409409077275,0.26922345448304874
0.05660187245937815,-0.1821561462982051,0.04312663791940569,0.10026014056446536,0.2932018578789142
-0.14655016345536784,-0.1235158585992345,0.05427851441045732,0.03394565224509823,0.280660603093538
-0.19075526880067983,-0.093337415315392,0.03410755847123727,0.014551242115933404,0.2991610647593877
-0.1279215052690221,-0.12829488069702208,0.05550914351150979,0.04398132913864841,0.27939806627459524
-0.03982121116272336,-0.14458626058969729,0.04229251591681245,0.057193584213590845,0.2894485476001982
-0.06005406103829204,-0.14287879141940063,0.04515257789360589,0.03874022012950264,0.2707409473465454
-0.057269585675160925,-0.12823524438472728,0.06451360815617387,0.07026359509228684,0.30746756561315197
0.04619637668180554,-0.18328608367512253,0.11596817981575833,0.10718618969000161,0.28035412358805695
-0.07461226435054236,-0.16703296658460773,0.07507323800437259,0.033503361212885,0.2978528061204475
-0.07281326382422433,-0.13708630732476929,0.08025490150014711,0.058427825588690446,0.2955520103646113
-0.07717858923198193,-0.14643898310472658,0.08331276154315546,0.04133241958650144,0.27365817100751255
-0.040371915352424056,-0.16008360579005176,0.06725079265904269,0.06450750654232149,0.29533912313170074
-0.03787318657848323,-0.15416910208155227,0.10297687938391972,0.06350995253989623,0.3041386941046619
0.07850528954547369,-0.20578438278184608,0.07438104237220158,0.07446246622364541,0.3177568921924213
0.17572334698307096,-0.22401232476457827,0.11548326699086134,0.1244990183855582,0.3074249743252815
0.10976279394493342,-0.22166088670093204,0.09984102647771832,0.08854510561146156,0.3239476232212126
0.01498962275773734,-0.19848334201704027,0.08027378896201816,0.07756961407144983,0.2971151054902898
-0.19039889612129143,-0.10078660052010821,0.04774331277096862,0.040174100749983205,0.3011050139217387
-0.10980186415790225,-0.1311778596427274,0.07601773920417208,0.00607327371538139,0.2821725519031341
-0.18671690580046085,-0.08588460015602421,0.030523947724730324,0.06370748692814156,0.276775899019734
-0.058740235126230916,-0.14214111613604755,0.07496520160215696,0.04025880822866783,0.2870089001367193
-0.08367470233110928,-0.14562219706234503,0.06681594440260755,0.04459614261986236,0.29120849979842733
-0.019688487940676343,-0.1625799070960685,0.06935524865384167,0.093201754074556,0.27686662058280237
-0.03600050539799834,-0.17400818539890536,0.09020239375074574,0.06154321102742371,0.2888023838995446
0.06657545707972348,-0.19262735821368354,0.07293205189055274,0.09005960377751915,0.2972164093193105
0.019374181337655685,-0.17562578513427776,0.08900560658760735,0.07026912302466491,0.3011270322155353
-0.09332817907567938,-0.13356170745778734,0.06194430215292733,0.06819102442661323,0.28811868907965954
-0.12204349813524085,-0.11379257562875775,0.04368055383216674,0.04866142201298086,0.319593173567028
0.029551109128112416,-0.17698789669570017,0.08761149491394873,0.11518636503011133,0.278314648357741
0.10952510987512573,-0.21841142586906823,0.07819013326378792,0.08788354435127355,0.28134052838350937
0.010615023078137751,-0.17422770356112083,0.08399992563664191,0.08457862163638143,0.2937714261874091
-0.01898806145444116,-0.16063934175456046,0.07643872743844549,0.07819933033573155,0.3081554810644402
0.18778727764075623,-0.23742672954122906,0.0727830473301479,0.10244853636816365,0.31782034754251404
0.10379002869329856,-0.20161845820039956,0.1037765818330057,0.11341368261149783,0.2815514965303421
0.042228399860021276,-0.18488783257976282,0.07384341062283395,0.0977339596977783,0.2896744855146638
-0.045917219081852645,-0.1642340239557497,0.06664927030123347,0.05646432790500576,0.2908801175331085
-0.08742157256667217,-0.13648981904831453,0.04179028359068332,0.061335939717617666,0.29403953958465656
-0.12020278307844498,-0.10828507302924589,0.05420702827043504,0.0669798788543841,0.2902388394933773
-0.08678726296240392,-0.14934000101382175,0.040497189333612946,0.03927689617005812,0.30919648533407884
0.028674206466281413,-0.1772410815885884,0.10140192814507563,0.08691807472786192,0.30866339897409034
0.005476745886194244,-0.17057650124145526,0.09084776615857987,0.07197886872653372,0.29340205219671983
-0.13350640766578983,-0.10644326312718319,0.06242221269126805,0.05414832412701138,0.3012740831400903
-0.043800606886112245,-0.15526766264184005,0.10872757385952125,0.0724297769573521,0.2728180768076543
-0.014689971405346593,-0.17004581969886146,0.06607836665399833,0.07032065676903289,0.31684727007176755
-0.07833143344102442,-0.1372900228309287,0.07625822216954964,0.06683756478284696,0.2683953458318697
-0.09699963341116649,-0.12921769166553884,0.054683777720807424,0.06975781571036843,0.2924771721878048
-0.10569603957792886,-0.12443108233029189,0.08765621112047181,0.047588553351189736,0.28556044703070665
-0.08129979215476502,-0.12044046053109264,0.08132583400498916,0.045085822030379016,0.29433081870545985
-0.06489735273680561,-0.1468455185303567,0.09843665251440784,0.07191400587270928,0.3234252433111934
-0.12088271082140181,-0.11372037077385722,0.04513106109994328,0.0694567381021291,0.3159789820553585
-0.08660356418457593,-0.1500514275046611,0.07233748957990457,0.010261221900614258,0.27984961534637437
0.10238036375038131,-0.2093988133370536,0.10179320571930622,0.07975746940220875,0.3089532113195733
0.07588241356924563,-0.19194203389349154,0.10219964087563739,0.0861760121336461,0.3052578811167267
0.19384813509356358,-0.24357433266042935,0.10381106497316443,0.1329886696259502,0.2771801896512984
0.1919319778960294,-0.24462607477371792,0.10461144864875883,0.1101279982300405,0.30256144885775255
0.10292618024413941,-0.20295052864346966,0.06514576034057615,0.08336422896738316,0.30272653323373444
0.057177375478819126,-0.19348550050711033,0.08893310354689377,0.10310560756659201,0.28899032664029695
0.018191149616786906,-0.17604390412724727,0.062268522019088356,0.06205842823039711,0.26155820693202825
0.07777413478381798,-0.18935728815248148,0.08015974842069193,0.07679675247789382,0.2810856342109078
-0.04532037964712278,-0.1413126609698444,0.08210167204089135,0.07324361514692354,0.2966378374650646
