alpha,beta_logM,sigma
0.22087799396778937,-0.16457857398813552,0.26994206617161576
0.3014916811915927,-0.1891348643761091,0.2692382411307714
0.21477814855727675,-0.17479509969104595,0.27110588406724245
0.1848507052456917,-0.15797668037630347,0.28854407402271004
0.2642725712621778,-0.16594519025639706,0.31666788090844716
0.18757452164024277,-0.14822944371226998,0.28931207772787765
0.23777978644905493,-0.16789416196166537,0.26947945983544735
0.1993539256025402,-0.15484003687339082,0.3029877997681076
0.295094313357649,-0.17984634620775353,0.3035916548086309
0.2017989890695067,-0.15531563252673217,0.28828288444613626
0.16744471172905898,-0.14815650841340405,0.2666966255698437
0.07186953385071093,-0.1287223781374471,0.3078312131432126
0.24255449495080236,-0.1635215363351651,0.2935702047823305
0.21912132833167855,-0.16346107651896935,0.29050129881340564
