combo,mass_idx,mass_g,curve,K,p_eval
,15,1889.46861373992,q16,2826,0.38768
,15,1889.46861373992,q16,2895,0.412576
,15,1889.46861373992,q16,2967,0.439376
,15,1889.46861373992,q16,3042,0.4632
,15,1889.46861373992,q16,3120,0.4888
,15,1889.46861373992,q16,3203,0.513776
,15,1889.46861373992,q16,3291,0.539376
,15,1889.46861373992,q16,3384,0.563952
,15,1889.46861373992,q16,3485,0.591328
,15,1889.46861373992,q16,3593,0.616976
,15,1889.46861373992,q16,3710,0.6436
,15,1889.46861373992,q16,3838,0.668752
,15,1889.46861373992,q16,3979,0.698976
,15,1889.46861373992,q16,4136,0.726752
,15,1889.46861373992,q16,4313,0.753152
,15,1889.46861373992,q16,4515,0.779776
,15,1889.46861373992,q16,4749,0.805776
,15,1889.46861373992,q16,5027,0.834
,15,1889.46861373992,q16,5364,0.859552
,15,1889.46861373992,q16,5789,0.887552
,15,1889.46861373992,q16,6351,0.914
,15,1889.46861373992,q16,7153,0.9408
,15,1889.46861373992,q16,8454,0.964
,15,1889.46861373992,q16,11249,0.9852
,15,1889.46861373992,q16,16439,0.9952
,15,1889.46861373992,q025,1954,0.03918
,15,1889.46861373992,q025,2098,0.06674
,15,1889.46861373992,q025,2206,0.08798
,15,1889.46861373992,q025,2300,0.10677
,15,1889.46861373992,q025,2385,0.1343
,15,1889.46861373992,q025,2465,0.15634
,15,1889.46861373992,q025,2542,0.18222
,15,1889.46861373992,q025,2617,0.19798
,15,1889.46861373992,q025,2692,0.21958
,15,1889.46861373992,q025,2766,0.24635
,15,1889.46861373992,q025,2840,0.27261
,15,1889.46861373992,q025,2915,0.29554
,15,1889.46861373992,q025,2992,0.31997
,15,1889.46861373992,q025,3070,0.34193
,15,1889.46861373992,q025,3150,0.36596
,15,1889.46861373992,q025,3233,0.39233
,15,1889.46861373992,q025,3320,0.41556
,15,1889.46861373992,q025,3409,0.44039
,15,1889.46861373992,q025,3503,0.46198
,15,1889.46861373992,q025,3602,0.48796
,15,1889.46861373992,q025,3706,0.51824
,15,1889.46861373992,q025,3817,0.53992
,15,1889.46861373992,q025,3936,0.56477
,15,1889.46861373992,q025,4062,0.58718
,15,1889.46861373992,q025,4200,0.61319
,15,1889.46861373992,q025,4349,0.63834
,15,1889.46861373992,q025,4512,0.66703
,15,1889.46861373992,q025,4693,0.69755
,15,1889.46861373992,q025,4894,0.72798
,15,1889.46861373992,q025,5122,0.75075
,15,1889.46861373992,q025,5382,0.77998
,15,1889.46861373992,q025,5686,0.80319
,15,1889.46861373992,q025,6047,0.83076
,15,1889.46861373992,q025,6487,0.85839
,15,1889.46861373992,q025,7045,0.88517
,15,1889.46861373992,q025,7788,0.91198
,15,1889.46861373992,q025,8854,0.93758
,15,1889.46861373992,q025,10600,0.96159
,15,1889.46861373992,q025,14410,0.9836
,15,1889.46861373992,q025,21647,0.9952
,16,3082.20700148449,q50,1560,0.0436
,16,3082.20700148449,q50,1650,0.069
,16,3082.20700148449,q50,1718,0.0936
,16,3082.20700148449,q50,1776,0.1168
,16,3082.20700148449,q50,1828,0.138
,16,3082.20700148449,q50,1877,0.1612
,16,3082.20700148449,q50,1924,0.1834
,16,3082.20700148449,q50,1969,0.2052
,16,3082.20700148449,q50,2014,0.2278
,16,3082.20700148449,q50,2058,0.2484
,16,3082.20700148449,q50,2102,0.2712
,16,3082.20700148449,q50,2147,0.294
,16,3082.20700148449,q50,2192,0.3168
,16,3082.20700148449,q50,2238,0.34
,16,3082.20700148449,q50,2285,0.3624
,16,3082.20700148449,q50,2334,0.387
,16,3082.20700148449,q50,2384,0.41
,16,3082.20700148449,q50,2436,0.436
,16,3082.20700148449,q50,2490,0.4594
,16,3082.20700148449,q50,2546,0.4854
,16,3082.20700148449,q50,2606,0.511
,16,3082.20700148449,q50,2669,0.5366
,16,3082.20700148449,q50,2736,0.564
,16,3082.20700148449,q50,2808,0.5914
,16,3082.20700148449,q50,2885,0.6188
,16,3082.20700148449,q50,2968,0.6434
,16,3082.20700148449,q50,3058,0.67
,16,3082.20700148449,q50,3158,0.6974
,16,3082.20700148449,q50,3269,0.7252
,16,3082.20700148449,q50,3393,0.7518
,16,3082.20700148449,q50,3534,0.7804
,16,3082.20700148449,q50,3697,0.8094
,16,3082.20700148449,q50,3889,0.8364
,16,3082.20700148449,q50,4122,0.8636
,16,3082.20700148449,q50,4413,0.8884
,16,3082.20700148449,q50,4795,0.9154
,16,3082.20700148449,q50,5336,0.9414
,16,3082.20700148449,q50,6202,0.9652
,16,3082.20700148449,q50,8029,0.986
,16,3082.20700148449,q50,11330,0.9962
,16,3082.20700148449,q16,1680,0.040976
,16,3082.20700148449,q16,1788,0.067376
,16,3082.20700148449,q16,1870,0.088976
,16,3082.20700148449,q16,1941,0.113152
,16,3082.20700148449,q16,2004,0.135776
,16,3082.20700148449,q16,2064,0.158752
,16,3082.20700148449,q16,2121,0.181152
,16,3082.20700148449,q16,2177,0.203152
,16,3082.20700148449,q16,2232,0.225552
,16,3082.20700148449,q16,2286,0.2476
,16,3082.20700148449,q16,2341,0.2712
,16,3082.20700148449,q16,2396,0.2944
,16,3082.20700148449,q16,2453,0.3184
,16,3082.20700148449,q16,2510,0.340656
,16,3082.20700148449,q16,2569,0.365152
,16,3082.20700148449,q16,2629,0.387184
,16,3082.20700148449,q16,2692,0.4108
,16,3082.20700148449,q16,2757,0.436752
,16,3082.20700148449,q16,2825,0.461776
,16,3082.20700148449,q16,2897,0.487152
,16,3082.20700148449,q16,2972,0.5132
,16,3082.20700148449,q16,3052,0.5392
,16,3082.20700148449,q16,3137,0.564128
,16,3082.20700148449,q16,3228,0.591152
,16,3082.20700148449,q16,3326,0.617056
,16,3082.20700148449,q16,3432,0.645376
,16,3082.20700148449,q16,3549,0.670928
,16,3082.20700148449,q16,3677,0.699552
,16,3082.20700148449,q16,3819,0.727328
,16,3082.20700148449,q16,3980,0.7536
,16,3082.20700148449,q16,4163,0.7784
,16,3082.20700148449,q16,4376,0.805376
,16,3082.20700148449,q16,4627,0.832576
,16,3082.20700148449,q16,4933,0.858576
,16,3082.20700148449,q16,5319,0.8876
,16,3082.20700148449,q16,5828,0.9148
,16,3082.20700148449,q16,6554,0.9408
,16,3082.20700148449,q16,7730,0.964
,16,3082.20700148449,q16,10253,0.9852
,16,3082.20700148449,q16,14931,0.9956
,16,3082.20700148449,q025,1805,0.03519
,16,3082.20700148449,q025,1935,0.06238
,16,3082.20700148449,q025,2034,0.08598
,16,3082.20700148449,q025,2119,0.10796
,16,3082.20700148449,q025,2196,0.12995
,16,3082.20700148449,q025,2268,0.15353
,16,3082.20700148449,q025,2338,0.17673
,16,3082.20700148449,q025,2406,0.1992
,16,3082.20700148449,q025,2473,0.22109
,16,3082.20700148449,q025,2540,0.24505
,16,3082.20700148449,q025,2608,0.26793
,16,3082.20700148449,q025,2676,0.29158
,16,3082.20700148449,q025,2746,0.31875
,16,3082.20700148449,q025,2817,0.34193
,16,3082.20700148449,q025,2890,0.36557
,16,3082.20700148449,q025,2965,0.39145
,16,3082.20700148449,q025,3043,0.41662
,16,3082.20700148449,q025,3125,0.4391
,16,3082.20700148449,q025,3210,0.46394
,16,3082.20700148449,q025,3300,0.49111
,16,3082.20700148449,q025,3395,0.51515
,16,3082.20700148449,q025,3496,0.53716
,16,3082.20700148449,q025,3603,0.56273
,16,3082.20700148449,q025,3719,0.59117
,16,3082.20700148449,q025,3843,0.61632
,16,3082.20700148449,q025,3979,0.64234
,16,3082.20700148449,q025,4128,0.66993
,16,3082.20700148449,q025,4292,0.7004
,16,3082.20700148449,q025,4476,0.72758
,16,3082.20700148449,q025,4683,0.75477
,16,3082.20700148449,q025,4921,0.77997
,16,3082.20700148449,q025,5198,0.8067
,16,3082.20700148449,q025,5527,0.83438
,16,3082.20700148449,q025,5929,0.86153
,16,3082.20700148449,q025,6439,0.88559
,16,3082.20700148449,q025,7117,0.91318
,16,3082.20700148449,q025,8092,0.93877
,16,3082.20700148449,q025,9691,0.9612
,16,3082.20700148449,q025,13187,0.98438
,16,3082.20700148449,q025,19844,0.9956
,17,5027.86864566973,q50,1473,0.0436
,17,5027.86864566973,q50,1556,0.0676
,17,5027.86864566973,q50,1619,0.0924
,17,5027.86864566973,q50,1673,0.1144
,17,5027.86864566973,q50,1721,0.1374
,17,5027.86864566973,q50,1766,0.1582
,17,5027.86864566973,q50,1809,0.1806
,17,5027.86864566973,q50,1851,0.2024
,17,5027.86864566973,q50,1893,0.2242
,17,5027.86864566973,q50,1934,0.2474
,17,5027.86864566973,q50,1975,0.271
,17,5027.86864566973,q50,2016,0.2928
,17,5027.86864566973,q50,2058,0.3156
,17,5027.86864566973,q50,2101,0.3398
,17,5027.86864566973,q50,2145,0.3634
,17,5027.86864566973,q50,2190,0.3872
,17,5027.86864566973,q50,2236,0.4092
,17,5027.86864566973,q50,2284,0.4342
,17,5027.86864566973,q50,2335,0.4604
,17,5027.86864566973,q50,2387,0.4854
,17,5027.86864566973,q50,2443,0.5116
,17,5027.86864566973,q50,2501,0.5352
,17,5027.86864566973,q50,2564,0.562
,17,5027.86864566973,q50,2630,0.5882
,17,5027.86864566973,q50,2702,0.6156
,17,5027.86864566973,q50,2779,0.6428
,17,5027.86864566973,q50,2863,0.6702
,17,5027.86864566973,q50,2956,0.6976
,17,5027.86864566973,q50,3059,0.7246
,17,5027.86864566973,q50,3175,0.7516
,17,5027.86864566973,q50,3306,0.7798
,17,5027.86864566973,q50,3458,0.809
,17,5027.86864566973,q50,3637,0.8374
,17,5027.86864566973,q50,3854,0.8646
,17,5027.86864566973,q50,4126,0.8928
,17,5027.86864566973,q50,4483,0.9188
,17,5027.86864566973,q50,4988,0.9434
,17,5027.86864566973,q50,5799,0.9672
,17,5027.86864566973,q50,7511,0.9872
,17,5027.86864566973,q50,10612,0.9968
,17,5027.86864566973,q16,1585,0.0388
,17,5027.86864566973,q16,1685,0.066
,17,5027.86864566973,q16,1761,0.0888
,17,5027.86864566973,q16,1825,0.111776
,17,5027.86864566973,q16,1884,0.133552
,17,5027.86864566973,q16,1939,0.156752
,17,5027.86864566973,q16,1991,0.178976
,17,5027.86864566973,q16,2042,0.202752
,17,5027.86864566973,q16,2093,0.226352
,17,5027.86864566973,q16,2143,0.248208
,17,5027.86864566973,q16,2193,0.271056
,17,5027.86864566973,q16,2244,0.294384
,17,5027.86864566973,q16,2296,0.316112
,17,5027.86864566973,q16,2348,0.338528
,17,5027.86864566973,q16,2402,0.365328
,17,5027.86864566973,q16,2458,0.388576
,17,5027.86864566973,q16,2516,0.411456
,17,5027.86864566973,q16,2576,0.434128
,17,5027.86864566973,q16,2638,0.458928
,17,5027.86864566973,q16,2704,0.486
,17,5027.86864566973,q16,2773,0.510576
,17,5027.86864566973,q16,2846,0.535776
,17,5027.86864566973,q16,2924,0.5604
,17,5027.86864566973,q16,3008,0.588752
,17,5027.86864566973,q16,3098,0.615904
,17,5027.86864566973,q16,3196,0.642752
,17,5027.86864566973,q16,3303,0.668576
,17,5027.86864566973,q16,3420,0.696176
,17,5027.86864566973,q16,3551,0.720976
,17,5027.86864566973,q16,3699,0.7484
,17,5027.86864566973,q16,3867,0.7768
,17,5027.86864566973,q16,4062,0.804352
,17,5027.86864566973,q16,4293,0.834
,17,5027.86864566973,q16,4574,0.8628
,17,5027.86864566973,q16,4928,0.890352
,17,5027.86864566973,q16,5395,0.915376
,17,5027.86864566973,q16,6062,0.940976
,17,5027.86864566973,q16,7141,0.9648
,17,5027.86864566973,q16,9456,0.986
,17,5027.86864566973,q16,13747,0.996
,17,5027.86864566973,q025,1703,0.03839
,17,5027.86864566973,q025,1823,0.0628
,17,5027.86864566973,q025,1914,0.08679
,17,5027.86864566973,q025,1991,0.10959
,17,5027.86864566973,q025,2062,0.1312
,17,5027.86864566973,q025,2129,0.15759
,17,5027.86864566973,q025,2193,0.17957
,17,5027.86864566973,q025,2256,0.20278
,17,5027.86864566973,q025,2318,0.2236
,17,5027.86864566973,q025,2380,0.24636
,17,5027.86864566973,q025,2442,0.26914
,17,5027.86864566973,q025,2504,0.2888
,17,5027.86864566973,q025,2568,0.31437
,17,5027.86864566973,q025,2633,0.34315
,17,5027.86864566973,q025,2701,0.36716
,17,5027.86864566973,q025,2770,0.39233
,17,5027.86864566973,q025,2842,0.41679
,17,5027.86864566973,q025,2917,0.43952
,17,5027.86864566973,q025,2995,0.46591
,17,5027.86864566973,q025,3078,0.48831
,17,5027.86864566973,q025,3165,0.51312
,17,5027.86864566973,q025,3258,0.53757
,17,5027.86864566973,q025,3356,0.56434
,17,5027.86864566973,q025,3462,0.59355
,17,5027.86864566973,q025,3577,0.62179
,17,5027.86864566973,q025,3702,0.64735
,17,5027.86864566973,q025,3838,0.67357
,17,5027.86864566973,q025,3989,0.70183
,17,5027.86864566973,q025,4158,0.72597
,17,5027.86864566973,q025,4349,0.75389
,17,5027.86864566973,q025,4567,0.78351
,17,5027.86864566973,q025,4821,0.80839
,17,5027.86864566973,q025,5123,0.83519
,17,5027.86864566973,q025,5493,0.85959
,17,5027.86864566973,q025,5960,0.88913
,17,5027.86864566973,q025,6583,0.9163
,17,5027.86864566973,q025,7478,0.94116
,17,5027.86864566973,q025,8945,0.96319
,17,5027.86864566973,q025,12151,0.9836
,17,5027.86864566973,q025,18251,0.99559
,18,8201.74086488458,q50,1399,0.0448
,18,8201.74086488458,q50,1476,0.0698
,18,8201.74086488458,q50,1534,0.0938
,18,8201.74086488458,q50,1582,0.1164
,18,8201.74086488458,q50,1627,0.1384
,18,8201.74086488458,q50,1668,0.1598
,18,8201.74086488458,q50,1708,0.1832
,18,8201.74086488458,q50,1746,0.2038
,18,8201.74086488458,q50,1784,0.2254
,18,8201.74086488458,q50,1821,0.2474
,18,8201.74086488458,q50,1859,0.2714
,18,8201.74086488458,q50,1897,0.2942
,18,8201.74086488458,q50,1935,0.3154
,18,8201.74086488458,q50,1974,0.3384
,18,8201.74086488458,q50,2014,0.3626
,18,8201.74086488458,q50,2055,0.385
,18,8201.74086488458,q50,2097,0.4098
,18,8201.74086488458,q50,2141,0.4334
,18,8201.74086488458,q50,2187,0.4592
,18,8201.74086488458,q50,2235,0.483
,18,8201.74086488458,q50,2285,0.509
,18,8201.74086488458,q50,2339,0.534
,18,8201.74086488458,q50,2395,0.5596
,18,8201.74086488458,q50,2456,0.5872
,18,8201.74086488458,q50,2521,0.6132
,18,8201.74086488458,q50,2591,0.6392
,18,8201.74086488458,q50,2668,0.6664
,18,8201.74086488458,q50,2753,0.6936
,18,8201.74086488458,q50,2846,0.7216
,18,8201.74086488458,q50,2951,0.7496
,18,8201.74086488458,q50,3070,0.7782
,18,8201.74086488458,q50,3208,0.8068
,18,8201.74086488458,q50,3371,0.8358
,18,8201.74086488458,q50,3568,0.8638
,18,8201.74086488458,q50,3814,0.8908
,18,8201.74086488458,q50,4137,0.9168
,18,8201.74086488458,q50,4594,0.9432
,18,8201.74086488458,q50,5326,0.9668
,18,8201.74086488458,q50,6869,0.9872
,18,8201.74086488458,q50,9657,0.9968
,18,8201.74086488458,q16,1502,0.0396
,18,8201.74086488458,q16,1595,0.0656
,18,8201.74086488458,q16,1665,0.0888
,18,8201.74086488458,q16,1725,0.112176
,18,8201.74086488458,q16,1779,0.134752
,18,8201.74086488458,q16,1830,0.156976
,18,8201.74086488458,q16,1879,0.177552
,18,8201.74086488458,q16,1926,0.2012
,18,8201.74086488458,q16,1973,0.223328
,18,8201.74086488458,q16,2020,0.246128
,18,8201.74086488458,q16,2067,0.27048
,18,8201.74086488458,q16,2114,0.293376
,18,8201.74086488458,q16,2162,0.315376
,18,8201.74086488458,q16,2211,0.339728
,18,8201.74086488458,q16,2261,0.3628
,18,8201.74086488458,q16,2313,0.385376
,18,8201.74086488458,q16,2366,0.410112
,18,8201.74086488458,q16,2422,0.434976
,18,8201.74086488458,q16,2480,0.459152
,18,8201.74086488458,q16,2541,0.484176
,18,8201.74086488458,q16,2606,0.508576
,18,8201.74086488458,q16,2674,0.536176
,18,8201.74086488458,q16,2746,0.560576
,18,8201.74086488458,q16,2824,0.586176
,18,8201.74086488458,q16,2908,0.612
,18,8201.74086488458,q16,2999,0.639776
,18,8201.74086488458,q16,3098,0.6656
,18,8201.74086488458,q16,3208,0.696
,18,8201.74086488458,q16,3330,0.7228
,18,8201.74086488458,q16,3467,0.7496
,18,8201.74086488458,q16,3624,0.7784
,18,8201.74086488458,q16,3806,0.807776
,18,8201.74086488458,q16,4022,0.8348
,18,8201.74086488458,q16,4283,0.863904
,18,8201.74086488458,q16,4613,0.891776
,18,8201.74086488458,q16,5050,0.917376
,18,8201.74086488458,q16,5672,0.942176
,18,8201.74086488458,q16,6680,0.965152
,18,8201.74086488458,q16,8846,0.9872
,18,8201.74086488458,q16,12865,0.9964
,18,8201.74086488458,q025,1620,0.0412
,18,8201.74086488458,q025,1730,0.06717
,18,8201.74086488458,q025,1814,0.0908
,18,8201.74086488458,q025,1886,0.11239
,18,8201.74086488458,q025,1951,0.13636
,18,8201.74086488458,q025,2012,0.15758
,18,8201.74086488458,q025,2072,0.17917
,18,8201.74086488458,q025,2129,0.19839
,18,8201.74086488458,q025,2186,0.22039
,18,8201.74086488458,q025,2243,0.24435
,18,8201.74086488458,q025,2300,0.26871
,18,8201.74086488458,q025,2358,0.29272
,18,8201.74086488458,q025,2417,0.31554
,18,8201.74086488458,q025,2477,0.33875
,18,8201.74086488458,q025,2538,0.35879
,18,8201.74086488458,q025,2602,0.38318
,18,8201.74086488458,q025,2668,0.41074
,18,8201.74086488458,q025,2737,0.43543
,18,8201.74086488458,q025,2809,0.4626
,18,8201.74086488458,q025,2885,0.48794
,18,8201.74086488458,q025,2965,0.51073
,18,8201.74086488458,q025,3050,0.53475
,18,8201.74086488458,q025,3141,0.55917
,18,8201.74086488458,q025,3238,0.58875
,18,8201.74086488458,q025,3343,0.61719
,18,8201.74086488458,q025,3457,0.64707
,18,8201.74086488458,q025,3582,0.67228
,18,8201.74086488458,q025,3721,0.69982
,18,8201.74086488458,q025,3875,0.72514
,18,8201.74086488458,q025,4050,0.75079
,18,8201.74086488458,q025,4249,0.77919
,18,8201.74086488458,q025,4482,0.80555
,18,8201.74086488458,q025,4758,0.83234
,18,8201.74086488458,q025,5096,0.85797
,18,8201.74086488458,q025,5523,0.88556
,18,8201.74086488458,q025,6091,0.91398
,18,8201.74086488458,q025,6907,0.93838
,18,8201.74086488458,q025,8243,0.9628
,18,8201.74086488458,q025,11156,0.98439
,18,8201.74086488458,q025,16683,0.99559
,19,13379.1389464108,q50,1330,0.0444
,19,13379.1389464108,q50,1401,0.0698
,19,13379.1389464108,q50,1454,0.0924
,19,13379.1389464108,q50,1499,0.1152
,19,13379.1389464108,q50,1540,0.1378
,19,13379.1389464108,q50,1579,0.1598
,19,13379.1389464108,q50,1615,0.1816
,19,13379.1389464108,q50,1651,0.204
,19,13379.1389464108,q50,1686,0.2262
,19,13379.1389464108,q50,1721,0.2484
,19,13379.1389464108,q50,1756,0.2706
,19,13379.1389464108,q50,1791,0.2914
,19,13379.1389464108,q50,1826,0.3142
,19,13379.1389464108,q50,1862,0.336
,19,13379.1389464108,q50,1899,0.3586
,19,13379.1389464108,q50,1937,0.384
,19,13379.1389464108,q50,1977,0.4088
,19,13379.1389464108,q50,2018,0.4328
,19,13379.1389464108,q50,2060,0.4562
,19,13379.1389464108,q50,2105,0.4832
,19,13379.1389464108,q50,2151,0.509
,19,13379.1389464108,q50,2201,0.533
,19,13379.1389464108,q50,2254,0.56
,19,13379.1389464108,q50,2310,0.5854
,19,13379.1389464108,q50,2370,0.613
,19,13379.1389464108,q50,2436,0.639
,19,13379.1389464108,q50,2507,0.6666
,19,13379.1389464108,q50,2585,0.6942
,19,13379.1389464108,q50,2672,0.7226
,19,13379.1389464108,q50,2770,0.75
,19,13379.1389464108,q50,2881,0.7784
,19,13379.1389464108,q50,3009,0.8068
,19,13379.1389464108,q50,3160,0.8366
,19,13379.1389464108,q50,3343,0.8638
,19,13379.1389464108,q50,3572,0.891
,19,13379.1389464108,q50,3873,0.9186
,19,13379.1389464108,q50,4299,0.944
,19,13379.1389464108,q50,4981,0.968
,19,13379.1389464108,q50,6419,0.9876
,19,13379.1389464108,q50,9022,0.9968
,19,13379.1389464108,q16,1431,0.0416
,19,13379.1389464108,q16,1517,0.0676
,19,13379.1389464108,q16,1582,0.090976
,19,13379.1389464108,q16,1638,0.114
,19,13379.1389464108,q16,1688,0.135376
,19,13379.1389464108,q16,1735,0.156752
,19,13379.1389464108,q16,1781,0.1804
,19,13379.1389464108,q16,1825,0.201152
,19,13379.1389464108,q16,1869,0.224304
,19,13379.1389464108,q16,1912,0.245904
,19,13379.1389464108,q16,1956,0.2696
,19,13379.1389464108,q16,2000,0.291552
,19,13379.1389464108,q16,2044,0.316752
,19,13379.1389464108,q16,2090,0.3388
,19,13379.1389464108,q16,2136,0.3624
,19,13379.1389464108,q16,2185,0.388576
,19,13379.1389464108,q16,2234,0.41128
,19,13379.1389464108,q16,2286,0.435328
,19,13379.1389464108,q16,2340,0.458352
,19,13379.1389464108,q16,2397,0.48568
,19,13379.1389464108,q16,2457,0.5108
,19,13379.1389464108,q16,2521,0.5352
,19,13379.1389464108,q16,2588,0.564176
,19,13379.1389464108,q16,2661,0.590352
,19,13379.1389464108,q16,2739,0.614176
,19,13379.1389464108,q16,2823,0.643552
,19,13379.1389464108,q16,2916,0.671152
,19,13379.1389464108,q16,3018,0.698576
,19,13379.1389464108,q16,3132,0.725376
,19,13379.1389464108,q16,3260,0.753376
,19,13379.1389464108,q16,3406,0.781376
,19,13379.1389464108,q16,3575,0.809776
,19,13379.1389464108,q16,3776,0.836576
,19,13379.1389464108,q16,4020,0.865776
,19,13379.1389464108,q16,4327,0.8924
,19,13379.1389464108,q16,4734,0.9172
,19,13379.1389464108,q16,5313,0.944
,19,13379.1389464108,q16,6253,0.9668
,19,13379.1389464108,q16,8272,0.9872
,19,13379.1389464108,q16,12021,0.9968
,19,13379.1389464108,q025,1540,0.04119
,19,13379.1389464108,q025,1643,0.06756
,19,13379.1389464108,q025,1720,0.09156
,19,13379.1389464108,q025,1787,0.11353
,19,13379.1389464108,q025,1848,0.1324
,19,13379.1389464108,q025,1906,0.15598
,19,13379.1389464108,q025,1961,0.17957
,19,13379.1389464108,q025,2014,0.1988
,19,13379.1389464108,q025,2067,0.22358
,19,13379.1389464108,q025,2120,0.24747
,19,13379.1389464108,q025,2174,0.26673
,19,13379.1389464108,q025,2227,0.28795
,19,13379.1389464108,q025,2282,0.30996
,19,13379.1389464108,q025,2338,0.33639
,19,13379.1389464108,q025,2396,0.36026
,19,13379.1389464108,q025,2455,0.385
,19,13379.1389464108,q025,2517,0.40679
,19,13379.1389464108,q025,2581,0.43473
,19,13379.1389464108,q025,2648,0.46178
,19,13379.1389464108,q025,2719,0.48861
,19,13379.1389464108,q025,2793,0.51069
,19,13379.1389464108,q025,2873,0.53853
,19,13379.1389464108,q025,2957,0.56096
,19,13379.1389464108,q025,3048,0.58853
,19,13379.1389464108,q025,3146,0.61355
,19,13379.1389464108,q025,3253,0.64108
,19,13379.1389464108,q025,3370,0.66794
,19,13379.1389464108,q025,3499,0.69433
,19,13379.1389464108,q025,3643,0.72275
,19,13379.1389464108,q025,3806,0.75239
,19,13379.1389464108,q025,3992,0.77753
,19,13379.1389464108,q025,4210,0.80434
,19,13379.1389464108,q025,4468,0.83471
,19,13379.1389464108,q025,4783,0.86355
,19,13379.1389464108,q025,5182,0.89112
,19,13379.1389464108,q025,5713,0.91674
,19,13379.1389464108,q025,6476,0.94075
,19,13379.1389464108,q025,7725,0.96359
,19,13379.1389464108,q025,10452,0.9852
,19,13379.1389464108,q025,15631,0.9956
,20,21824.8005998037,q50,1269,0.0448
,20,21824.8005998037,q50,1335,0.0708
,20,21824.8005998037,q50,1385,0.094
,20,21824.8005998037,q50,1427,0.1166
,20,21824.8005998037,q50,1465,0.1382
,20,21824.8005998037,q50,1501,0.16
,20,21824.8005998037,q50,1535,0.1834
,20,21824.8005998037,q50,1568,0.2046
,20,21824.8005998037,q50,1601,0.2268
,20,21824.8005998037,q50,1633,0.2478
,20,21824.8005998037,q50,1666,0.2682
,20,21824.8005998037,q50,1698,0.29
,20,21824.8005998037,q50,1731,0.3124
,20,21824.8005998037,q50,1765,0.3354
,20,21824.8005998037,q50,1799,0.3576
,20,21824.8005998037,q50,1835,0.3826
,20,21824.8005998037,q50,1871,0.406
,20,21824.8005998037,q50,1909,0.43
,20,21824.8005998037,q50,1949,0.4554
,20,21824.8005998037,q50,1991,0.482
,20,21824.8005998037,q50,2034,0.507
,20,21824.8005998037,q50,2080,0.5336
,20,21824.8005998037,q50,2130,0.5608
,20,21824.8005998037,q50,2182,0.5872
,20,21824.8005998037,q50,2238,0.6132
,20,21824.8005998037,q50,2299,0.64
,20,21824.8005998037,q50,2366,0.6666
,20,21824.8005998037,q50,2439,0.6926
,20,21824.8005998037,q50,2520,0.7212
,20,21824.8005998037,q50,2611,0.7484
,20,21824.8005998037,q50,2714,0.7776
,20,21824.8005998037,q50,2834,0.8078
,20,21824.8005998037,q50,2975,0.8372
,20,21824.8005998037,q50,3146,0.8658
,20,21824.8005998037,q50,3360,0.8928
,20,21824.8005998037,q50,3641,0.9202
,20,21824.8005998037,q50,4038,0.9456
,20,21824.8005998037,q50,4675,0.9684
,20,21824.8005998037,q50,6020,0.9884
,20,21824.8005998037,q50,8456,0.9972
,20,21824.8005998037,q16,1370,0.043776
,20,21824.8005998037,q16,1450,0.070176
,20,21824.8005998037,q16,1510,0.094176
,20,21824.8005998037,q16,1562,0.116352
,20,21824.8005998037,q16,1609,0.1384
,20,21824.8005998037,q16,1652,0.160576
,20,21824.8005998037,q16,1694,0.1836
,20,21824.8005998037,q16,1735,0.206
,20,21824.8005998037,q16,1776,0.230576
,20,21824.8005998037,q16,1816,0.252
,20,21824.8005998037,q16,1856,0.274352
,20,21824.8005998037,q16,1896,0.2964
,20,21824.8005998037,q16,1938,0.3196
,20,21824.8005998037,q16,1980,0.342976
,20,21824.8005998037,q16,2023,0.364
,20,21824.8005998037,q16,2067,0.386928
,20,21824.8005998037,q16,2113,0.41208
,20,21824.8005998037,q16,2161,0.436
,20,21824.8005998037,q16,2211,0.460752
,20,21824.8005998037,q16,2263,0.485152
,20,21824.8005998037,q16,2318,0.511056
,20,21824.8005998037,q16,2377,0.536976
,20,21824.8005998037,q16,2439,0.5612
,20,21824.8005998037,q16,2506,0.58768
,20,21824.8005998037,q16,2578,0.616
,20,21824.8005998037,q16,2655,0.642
,20,21824.8005998037,q16,2740,0.668928
,20,21824.8005998037,q16,2834,0.697104
,20,21824.8005998037,q16,2939,0.7248
,20,21824.8005998037,q16,3056,0.749776
,20,21824.8005998037,q16,3190,0.778576
,20,21824.8005998037,q16,3346,0.807376
,20,21824.8005998037,q16,3530,0.8348
,20,21824.8005998037,q16,3753,0.863376
,20,21824.8005998037,q16,4035,0.890176
,20,21824.8005998037,q16,4407,0.916576
,20,21824.8005998037,q16,4937,0.942176
,20,21824.8005998037,q16,5795,0.966
,20,21824.8005998037,q16,7635,0.986976
,20,21824.8005998037,q16,11040,0.9964
,20,21824.8005998037,q025,1470,0.04199
,20,21824.8005998037,q025,1566,0.0688
,20,21824.8005998037,q025,1639,0.0924
,20,21824.8005998037,q025,1701,0.11475
,20,21824.8005998037,q025,1758,0.13636
,20,21824.8005998037,q025,1812,0.15839
,20,21824.8005998037,q025,1863,0.18034
,20,21824.8005998037,q025,1914,0.20195
,20,21824.8005998037,q025,1963,0.22435
,20,21824.8005998037,q025,2013,0.24789
,20,21824.8005998037,q025,2062,0.27272
,20,21824.8005998037,q025,2113,0.29577
